start	
44982	A box containing 60 Crystals of Protection Lv2, 6 Pitch-Black Spirit Stones and 10 Rhodile's Artifacts
44983	A box containing 30 Crystals of Protection Lv2, 2 Pitch-Black Spirit Stones and 5 Rhodile's Artifacts
44984	A box containing 5 Crystals of Protection Lv2, 1 Pitch-Black Spirit Stones and 1 Rhodile's Artifacts
44985	A box containing 80 Crystals of Protection Lv2, 8 Pitch-Black Spirit Stones and 15 Asher's Artifacts
44986	A box containing 60 Crystals of Protection Lv2, 6 Pitch-Black Spirit Stones and 10 Asher's Artifacts
44987	A box containing 30 Crystals of Protection Lv2, 2 Pitch-Black Spirit Stones and 5 Asher's Artifacts
44988	A box containing 5 Crystals of Protection Lv2, 1 Pitch-Black Spirit Stones and 1 Asher's Artifacts
44989	A box containing 80 Crystals of Protection Lv2, 8 Pitch-Black Spirit Stones and 15 Karin's Artifacts
44990	A box containing 60 Crystals of Protection Lv2, 6 Pitch-Black Spirit Stones and 10 Karin's Artifacts
44991	A box containing 30 Crystals of Protection Lv2, 2 Pitch-Black Spirit Stones and 5 Karin's Artifacts
44992	A box containing 5 Crystals of Protection Lv2, 1 Pitch-Black Spirit Stones and 1 Karin's Artifacts
44993	A box containing 80 Crystals of Protection Lv2, 8 Pitch-Black Spirit Stones and 15 Helron's Artifacts
44994	A box containing 60 Crystals of Protection Lv2, 6 Pitch-Black Spirit Stones and 10 Helron's Artifacts
44995	A box containing 30 Crystals of Protection Lv2, 2 Pitch-Black Spirit Stones and 5 Helron's Artifacts
44996	A box containing 5 Crystals of Protection Lv2, 1 Pitch-Black Spirit Stones and 1 Helron's Artifacts
44997	A box containing 80 Crystals of Protection Lv2, 8 Pitch-Black Spirit Stones and 15 Mio's Artifacts
44998	A box containing 60 Crystals of Protection Lv2, 6 Pitch-Black Spirit Stones and 10 Mio's Artifacts
44999	A box containing 30 Crystals of Protection Lv2, 2 Pitch-Black Spirit Stones and 5 Mio's Artifacts
45000	A box containing 5 Crystals of Protection Lv2, 1 Pitch-Black Spirit Stones and 1 Mio's Artifacts
//神板 7:31 2013-07-09
41651	Return to Box (Wings)
41654	An event box issued to those eligible for the July Return Event.\nIt contains exclusive time-limited wings and a skill reset item.
41657	Return to Box (Kalbus Accessory)
41658	An event box issued to those eligible for the July Return Event.\nIt contains an exclusive time-limited Kalbus accessory and a stat reset item.
9394	July Return Event Item
9395	[Exclusive-Time-limited] Permanent Crafting of the Red Wings
9396	[Exclusive-Time-limited] Permanent Crafting of the Kalbus Accessory
//神板 12:14 2013-07-10
2781	You are being expelled from the battlefield.
2782	%s has been expelled from the battlefield by an expulsion vote. As a penalty for expulsion, 'Deserter' is applied.
//神板 12:20 2013-07-15
2754	World Ranking
2755	%s
//神板 6:50 2013-07-15
21017	World Ranking
22017	Opens the World Ranking window.
//神穿 10:41 2013-07-16
46621	An unfinished replica of Apollo equipment, painstakingly crafted by Real Sharmani. The quality is high enough that even the master Andre J. could not tell the difference, and a Berserker can wear it, though it is not particularly recommended.
46622	An unfinished replica of Ares equipment, painstakingly crafted by Real Sharmani. The quality is high enough that even the master Andre J. could not tell the difference, and a Dragon Knight can wear it, though it is not particularly recommended.
46623	An unfinished replica of Hermes equipment, painstakingly crafted by Real Sharmani. The quality is high enough that even the master Andre J. could not tell the difference, and a Shadow can wear it, though it is not particularly recommended.
46624	An unfinished replica of Nike equipment, painstakingly crafted by Real Sharmani. The quality is high enough that even the master Andre J. could not tell the difference, and a Valkyrie can wear it, though it is not particularly recommended.
46625	An unfinished replica of Artemis equipment, painstakingly crafted by Real Sharmani. The quality is high enough that even the master Andre J. could not tell the difference, and an Elementalist can wear it, though it is not particularly recommended.
303320	Useless Energy
303321	Useless Energy
303324	Useless Energy
303325	Useless Energy
303328	Useless Energy
303329	Useless Energy
303332	Useless Energy
303333	Useless Energy
302321	Useless Energy
158534	Among the items you selected,<return=1/>the '%s' item begins consuming its remaining time<return=1/>as soon as it moves to your inventory.<return=1/>Do you wish to continue?
//神板 12:15 2013-07-16
2783	My Character Ranking
//神板 6:42 2013-07-17
2784	Voting is not possible right now, or the target is invalid.
//神板 12:54 2013-07-18
28314	Creates giant axe by using energy and throws it towards the enemy to inflict %s damage and their movement speed with a %s chance decreased to %s  for a certain period of time. Increases threat by %s.
28206	Converts %s of the damage received from the enemy into HP for the duration.
26084	Summon evil spirits and Strike fear into nearby enemies by %s chance, the movement-speed with a %s chance decreased to %s. 
159875	Grants an extra effect when equipped with [High-grade] Ring of Onslaught, [High-grade] Ring of Protection, [High-grade] Ring of Rage, Ring of Storms.\n\n『If "Ring of Harmony and Balance" is moved to the inventory in the Storage Box, it mounted regardless of whether the expiration time is granted, the transaction is impossible Items.\nWhen purchasing, please careful !!
//神穿 10:38 2013-07-19
2777	This function cannot be used for 1 minute after an expulsion vote ends.
//神板 6:46 2013-07-19
28803	%s chance to terrify the target, causing it to run away. Their movement-speed with a %s chance decreased to %s for a certain period time.
28809	%s chance to give additional damage of %s per attack by using sacred seal and their skill cooldown with a %s chance increased to %s.
29703	It moves a set distance instantly. The skill level rise will increase the moving distance. (Press the moving key twice quickly, you can use this skill)
29952	Disappear into a thick fog to move quickly and stealthily. (Press the movement key twice in quick succession to use the skill.)
29965	Transforms the selected target into a meek animal with a %s chance for a set period of time.
//神板 2:47 2013-07-22
11396	(Abnormal Status)
11393	(Enhancement)
11394	(Cash)
11395	(Special)
11397	(Important)
11400	(Skill)
//神板 8:11 2013-07-22
159876	Incomplete Corrupt Temple Armor Box (B)
159877	Incomplete Corrupt Temple Armor Box (D)
159878	Incomplete Corrupt Temple Armor Box (V)
159879	Incomplete Corrupt Temple Armor Box (E)
159880	Incomplete Corrupt Temple Armor Box (S)
159881	Incomplete Corrupt Temple Armor Box (M)
159882	A box that contains one 0 enchant, random socket, Incomplete Corrupt Temple Armor.<Berserker>
159883	A box contains one 0 enchant, random socket, Incomplete Corrupt Temple Armor.<Dragon Knight>
159884	A box that contains one 0 enchant, random socket, Incomplete Corrupt Temple Armor.<Valkyrie>
159885	A box that contains one 0 enchant, random socket, Incomplete Corrupt Temple Armor.<Elementalist>
159886	A box that contains one 0 enchant, random socket, Incomplete Corrupt Temple Armor.<Shadow>
159887	A box that contains one 0 enchant, random socket, Incomplete Corrupt Temple Armor.<Mystic>
//神板 2:37 2013-07-23
2785	%swins %slosses(Winning percentage%s%)
//神板 6:01 2013-07-23	
2786	The Access Point Rewards been stopped by the user.
//神板 6:25 2013-07-23
30013	Ether Blaster
10006	Helroid
46706	[private-period] Osiris
30571	Black Iron
30572	Brass
30573	Bronze
30574	Steel
30575	Platinum
30576	Guardian's
30577	Destroyer's
30578	Bloody
30579	Ancient
30580	Executor's
30581	Judge
30582	Wanderer's
30583	Invincible
30584	Titan
30585	Immortal's
30589	Incomplete Osiris
30596	Incomplete Avaddon
30598	[Time-limited] Crashed Avaddon
30599	[Time-limited] Blood-stained Avaddon
30600	Customized Incomplete Osiris
30601	Customized Black Iron
30602	Customized Brass
30603	Customized Bronze
30604	Customized Steel
30605	Customized Platinum
30606	Customized Guardian's
30607	Customized Destroyer's
30608	Customized Bloody
30609	Customized Ancient
30610	Customized Executor's
30611	Customized Judge
30612	Customized Wanderer's
30613	Customized Invincible
30614	Customized Titan
30615	Customized Immortal's
35761	Black Iron
35762	Brass
35763	Bronze
35764	Steel
35765	Vritra
35766	Yaksa
35767	Hanuman
35768	Makara
35769	Kaldalis
35770	Kaliya
35771	Incomplete Mars
35776	Asgard
35777	[Time-limited] Asmodeus
35778	[Time-limited] Blood-stained Asmodeus
35782	Incomplete Asmodeus
35783	Renovated Conqueror of Forest Armor
35784	Renovated Conqueror of Forests Armor
35785	Renovated Conqueror of Snowy Plain Armor
35786	Renovated Conqueror of Dragonkin Armor
35787	Renovated Conqueror of Aiort Armor
35788	Renovated Conqueror of Helron Armor
35789	Customized Incomplete Mars
35790	[private-period] Mars
//神板 5:53 2013-07-30
2787	The reward for reaching rank %s in the %s World Ranking has been granted.
2788	You reached rank %s in the %s World Ranking. Claim your reward from the World Ranking screen.
//神板 6:41 2013-07-31
11927	World Ranking Champion 1
11928	World Ranking Champion 2
11929	World Ranking Champion 3
11930	World Ranking Champion 4
11931	World Ranking Champion 5
11932	World Ranking Champion 6
11933	World Ranking Champion 7
11934	World Ranking Champion 8
11935	World Ranking Champion 9
11936	World Ranking Champion 10
11937	World Ranking Champion 11
11938	World Ranking Champion 12
11939	World Ranking Champion 13
11940	World Ranking Champion 14
11941	World Ranking Champion 15
11942	World Ranking Champion 16
11943	Rank 1
11944	Champion
11945	World Champion
11946	Special One
12927	Place 1st in the World Ranking and use 1 World Ranking Victory Firecrackers
12928	Place 1st in the World Ranking and use 2 World Ranking Victory Firecrackers
12929	Place 1st in the World Ranking and use 4 World Ranking Victory Firecrackers
12931	Place 1st in the World Ranking and use 8 World Ranking Victory Firecrackers
12932	Place 1st in the World Ranking and use 10 World Ranking Victory Firecrackers
12933	Place 1st in the World Ranking and use 14 World Ranking Victory Firecrackers
12934	Place 1st in the World Ranking and use 18 World Ranking Victory Firecrackers
12935	Place 1st in the World Ranking and use 22 World Ranking Victory Firecrackers
12936	Place 1st in the World Ranking and use 26 World Ranking Victory Firecrackers
12937	Place 1st in the World Ranking and use 30 World Ranking Victory Firecrackers
12938	Place 1st in the World Ranking and use 34 World Ranking Victory Firecrackers
12939	Place 1st in the World Ranking and use 38 World Ranking Victory Firecrackers
12940	Place 1st in the World Ranking and use 42 World Ranking Victory Firecrackers
12941	Place 1st in the World Ranking and use 46 World Ranking Victory Firecrackers
12942	Place 1st in the World Ranking and use 50 World Ranking Victory Firecrackers
45852	World Ranking Victory Firecracker
46852	A party firecracker granted to whoever takes 1st place in the World Ranking
//神板 2:20 2013-08-05
3279	Occupied Region Management	
3283	Occupied Region Management List
3469	Management Status
3287	Region Management
//神板 2:50 2013-08-05
158680	Wizard's Stone sealed
158681	Wizard's Stone removed seal
159890	Items that can be enter to the Chamber of Secrets <Entry is possible only in the specified time.>
159891	Items that can be enter to the Chamber of Secrets <Entry is possible at all times.>
//神板 12:50 2013-08-08
159888	Elite 2.5 Armor Set (B)
159889	Elite 2.5 Armor Set (D)
159892	Elite 2.5 Armor Set (V)
159893	Elite 2.5 Armor Set (E)
159894	Elite 2.5 Armor Set (S)
159895	Elite 2.5 Armor Set (M)
159896	Full 12 Enchant 5 Socket Elite 2.5 Armor Box <Berserker>
159897	Full 12 Enchant 4 Socket Elite 2.5 Armor Box <Berserker>
159898	Full 12 Enchant 3 Socket Elite 2.5 Armor Box <Berserker>
159899	Full 7 Enchant 5 Socket Elite 2.5 Armor Box <Berserker>
159900	Full 7 Enchant 4 Socket Elite 2.5 Armor Box <Berserker>
159901	Full 7 Enchant 3 Socket Elite 2.5 Armor Box <Berserker>
159904	Full 0 Enchant 5 Socket Elite 2.5 Armor Box <Berserker>
159905	Full 0 Enchant 4 Socket Elite 2.5 Armor Box <Berserker>
159906	Full 0 Enchant 3 Socket Elite 2.5 Armor Box <Berserker>
159907	Full 12 Enchant 5 Socket Elite 2.5 Armor Box <Dragon knight>
159908	Full 12 Enchant 4 Socket Elite 2.5 Armor Box <Dragon knight>
159909	Full 12 Enchant 3 Socket Elite 2.5 Armor Box <Dragon knight>
159910	Full 7 Enchant 5 Socket Elite 2.5 Armor Box <Dragon knight>
159911	Full 7 Enchant 4 Socket Elite 2.5 Armor Box <Dragon knight>
159912	Full 7 Enchant 3 Socket Elite 2.5 Armor Box <Dragon knight>
159913	Full 0 Enchant 5 Socket Elite 2.5 Armor Box <Dragon knight>
159914	Full 0 Enchant 4 Socket Elite 2.5 Armor Box <Dragon knight>
159915	Full 0 Enchant 3 Socket Elite 2.5 Armor Box <Dragon knight>
159916	Full 12 Enchant 5 Socket Elite 2.5 Armor Box <Valkyrie>
159917	Full 12 Enchant 4 Socket Elite 2.5 Armor Box <Valkyrie>
159918	Full 12 Enchant 3 Socket Elite 2.5 Armor Box <Valkyrie>
159919	Full 7 Enchant 5 Socket Elite 2.5 Armor Box <Valkyrie>
159920	Full 7 Enchant 4 Socket Elite 2.5 Armor Box <Valkyrie>
159921	Full 7 Enchant 3 Socket Elite 2.5 Armor Box <Valkyrie>
159922	Full 0 Enchant 5 Socket Elite 2.5 Armor Box <Valkyrie>
159923	Full 0 Enchant 4 Socket Elite 2.5 Armor Box <Valkyrie>
159924	Full 0 Enchant 3 Socket Elite 2.5 Armor Box <Valkyrie>
159925	Full 12 Enchant 5 Socket Elite 2.5 Armor Box <Elementalist>
159926	Full 12 Enchant 4 Socket Elite 2.5 Armor Box <Elementalist>
159927	Full 12 Enchant 3 Socket Elite 2.5 Armor Box <Elementalist>
159928	Full 7 Enchant 5 Socket Elite 2.5 Armor Box <Elementalist>
159929	Full 7 Enchant 4 Socket Elite 2.5 Armor Box <Elementalist>
159930	Full 7 Enchant 3 Socket Elite 2.5 Armor Box <Elementalist>
159931	Full 0 Enchant 5 Socket Elite 2.5 Armor Box <Elementalist>
159932	Full 0 Enchant 4 Socket Elite 2.5 Armor Box <Elementalist>
159933	Full 0 Enchant 3 Socket Elite 2.5 Armor Box <Elementalist>
159934	Full 12 Enchant 5 Socket Elite 2.5 Armor Box <Shadow>
159935	Full 12 Enchant 4 Socket Elite 2.5 Armor Box <Shadow>
159936	Full 12 Enchant 3 Socket Elite 2.5 Armor Box <Shadow>
159937	Full 7 Enchant 5 Socket Elite 2.5 Armor Box <Shadow>
159938	Full 7 Enchant 4 Socket Elite 2.5 Armor Box <Shadow>
159939	Full 7 Enchant 3 Socket Elite 2.5 Armor Box <Shadow>
159940	Full 0 Enchant 5 Socket Elite 2.5 Armor Box <Shadow>
159941	Full 0 Enchant 4 Socket Elite 2.5 Armor Box <Shadow>
159942	Full 0 Enchant 3 Socket Elite 2.5 Armor Box <Shadow>
159943	Full 12 Enchant 5 Socket Elite 2.5 Armor Box <Mystic>
159944	Full 12 Enchant 4 Socket Elite 2.5 Armor Box <Mystic>
159945	Full 12 Enchant 3 Socket Elite 2.5 Armor Box <Mystic>
159946	Full 7 Enchant 5 Socket Elite 2.5 Armor Box <Mystic>
159947	Full 7 Enchant 4 Socket Elite 2.5 Armor Box <Mystic>
159948	Full 7 Enchant 3 Socket Elite 2.5 Armor Box <Mystic>
159949	Full 0 Enchant 5 Socket Elite 2.5 Armor Box <Mystic>
159950	Full 0 Enchant 4 Socket Elite 2.5 Armor Box <Mystic>
159951	Full 0 Enchant 3 Socket Elite 2.5 Armor Box <Mystic>
//神板 7:14 2013-08-08
45839	Chamber of Secrets Bronze Medal
45840	Chamber of Secrets Silver Medal
45841	Chamber of Secrets Gold Medal
46839	A medal proving 3rd place in the Chamber of Secrets World Ranking
46840	A medal proving 2nd place in the Chamber of Secrets World Ranking
46841	A medal proving 1st place in the Chamber of Secrets World Ranking
//神板 12:51 2013-08-12
158644	Ring of Protection (Metered)
158679	Ring of Onslaught (Metered)
158645	Ring of the Storm (Metered)
158682	Ring of Demise (Metered)
158683	Ring of the Blood God (Metered)
158684	Ring of Ether (Metered)
158685	Ring of Spirit (Metered)
158686	Will of the Liberation Army (Metered)
158687	Heim Increase Ring (Metered)
158688	[Trial Item] Ring of Sanctuary (Metered)
158258	[High Grade] Ring of Protection (Metered)
158259	[High Grade] Ring of Onslaught (Metered)
158699	[High Grade] Ring of Rage (Metered)
158830	[High Grade] Will of the Liberation Army (Metered)
158843	[High Grade] Ring of Ether (Metered)
158844	Ring of Harmony and Balance (Metered)
158845	Equipping it together with the [High Grade] Ring of Onslaught (Metered), [High Grade] Ring of Protection (Metered), [High Grade] Ring of Rage (Metered) and Ring of the Storm (Metered) activates the set effect.\n\n* Note: once the Ring of Harmony and Balance (Metered) is moved from storage to your inventory it is given an expiry time whether equipped or not, and it cannot be traded. Please take care!!
//神板 3:56 2013-08-12
402384	Mission Astorea Canyon
402385	Mission Astorea Canyon(Daily)
401541	Rochel's Treasure
//神板 3:58 2013-08-13
5497	Normal monster time reduction: -%d sec
5499	Leader monster time reduction: -%d sec
5516	Normal monster time reduction: -%s
5517	Leader monster time reduction: -%s
//神板 20:11 2013-08-13
40733	Dark Twisted Kalbus's Eye
40734	Dark Twisted Kalbus's Skin tissue
40735	Dark Twisted Kalbus's Heart
40736	Dark Twisted Kalbus's Muscle lumps
40737	Schwartz Soul Fragments of Black light
