start	
402590	Профессиональный охотник Панао
402591	Hungting Monster of Mist Ridge
402592	Old Enemy Big Teeth
402593	Экзорцист Феликс
402594	Wandering Specters
402595	Eternal Rest
402596	Исследователь Чарльз Джонс
402597	Fear Experience 1
402598	Fear Experience 2
402599	Офицер стражи Донован
402600	Exorcism lesson of Lira(Daily)
402601	Mission Sealed Rage(Party/Daily)
402602	Unidentified Devil(Party/Boss)
402603	Towards the Outback
300920	Soup of Spirits
300921	Rare Food Ingredients
300922	Wicked Device
300923	Cunning Device
301920	Spirits' Special Soup to soothe the tired mind and body
301921	Rare Food Ingredients grown in the ether head fog
301922	If attached to the target makes burst into anger.
301923	If attached to the target makes a faithful henchmen.
401922	Searching Forgotten Observatory
//їААь 11:20 2015-01-21
48657	Ultimate Set Box(W)
25921	Veteran Explorer
26921	Effect: You gain a large amount of Heim and EXP when hunting as a Veteran Explorer
28921	Adds Veteran Explorer Custom Passive Skill. <Right-click to use.> Heim +10%, EXP +10%
41836	Full 0 Enchant 3 Socket Elite 3 Armor Box <Berserker>
41837	Full 0 Enchant 3 Socket Elite 4 Armor Box <Dragon knight>
41838	Full 0 Enchant 3 Socket Elite 5 Armor Box <Valkyrie>
41839	Full 0 Enchant 3 Socket Elite 6 Armor Box <Elementalist>
41840	Full 0 Enchant 3 Socket Elite 7 Armor Box <Shadow>
41841	Full 0 Enchant 3 Socket Elite 8 Armor Box <Mystic>
41842	Full 0 Enchant 3 Socket Elite 9 Armor Box <Helroid>
41843	Full 0 Enchant 3 Socket Elite 10 Armor Box <Witchblade>
//їААь 11:55 2015-01-22
47720	Infinite crystals
48720	End of unknown sensitivity to the boundless energy crystals. A mysterious girl J. appeared in the waldchen can make powerful unique weapons by using crystals.
41913	[YELLOW SOUL] [Premium] Mystery Box Fragment 1/5
41914	[YELLOW SOUL] [Premium] Mystery Box Fragment 2/5
41915	[YELLOW SOUL] [Premium] Mystery Box Fragment 3/5
41916	[YELLOW SOUL] [Premium] Mystery Box Fragment 4/5
41917	[YELLOW SOUL] [Premium] Mystery Box Fragment 5/5
41918	[YELLOW SOUL] Mystery Box Fragment 1/5
41919	[YELLOW SOUL] Mystery Box Fragment 2/5
41920	[YELLOW SOUL] Mystery Box Fragment 3/5
41921	[YELLOW SOUL] Mystery Box Fragment 4/5
41922	[YELLOW SOUL] Mystery Box Fragment 5/5
30451	Elite 3.5
9099	January Premium Combination
42025	Middle-Class Material
//їАИД 5:06 2015-01-23
1940	January
2400	February
2446	April
2447	May
2466	June
2797	July
2806	August
2947	September
2992	October
2993	November
2994	December
3258	Next Month
3259	Return
//їАИД 5:06 2015-01-23
12639	You must find a way out of the cave.	
12640	You must find a way to get past the Forgotten Rampart.	
12641	Eliminate the monsters and the watchtower device will reveal itself.	
12642	Eliminate the Bayaba Tribe and the monsters to obtain 3 Suspicious Marks.	
12643	A mysterious jar that can burn the Suspicious Marks.	
12644	You must stop the secret rite of the beings of the abyss.	
12645	You must find a way to activate the sealing device.	
12646	The tree where the resource to activate the sealing device is hidden.	
12647	The cave where the strange creatures sleep.	
12648	A door leading to where the source of this incident lies is hidden here.	
12649	Where the first totem appears. It becomes attackable once you defeat the first boss.	
12650	Where the second totem appears. It becomes attackable once you defeat the second boss.	
12651	Where the third totem appears.	
12652	The altar where the power of rage is sealed.
//їААь 10:54 2015-01-28
3505	SUN
3506	MON
3507	TUE
3508	WED
3509	THU
3510	FRI
3511	SAT
3512	a Calendar Form
3513	a Accumulation Form
3514	%s
3515	%sday
//їАИД 12:18 2015-01-29
10186	Grants an extra effect when equipped with Niebelung/Merkava/Muspell/Unique/Gladiator's Elite Weapon
10187	Grants an extra effect when equipped with Igdrasil/Ishtar/Jotun/Unique/Gladiator's Elite Weapon
10188	Grants an extra effect when equipped with Cloris/Malakh/Alf/Unique/Gladiator's Elite Weapon
10189	Grants an extra effect when equipped with Neftis/Karthis/Vana/Unique/Gladiator's Elite Weapon
10242	Grants an extra effect when equipped with Anubis/Zibril/Nifl/Unique/Gladiator's Elite Weapon
41638	Grants an extra effect when equipped with Hecate/Findias/Svart/Unique/Gladiator's Elite Weapon
41573	Grants an extra effect when equipped with Osiris/Marduk/Tirr/Unique/Gladiator's Elite Weapon
41559	Grants an extra effect when equipped with Sekhmet/Namtar/Themis/Unique/Gladiator's Elite Weapon
//їАИД 4:22 2015-01-30
23197	Richness
23198	Wisely
24197	Heim of acquire increase.
24198	Acquired EXP increase when eliminate Monster
//їАИД 4:22 2015-01-30
300924	Crystal of Rage
301924	Bizarre Reddish Ether Crystal
402604	Continued Resistance(Daily)
402605	Crystal of Rage(Daily)
402606	Leader Canseco(Daily)
//їАИД 2:32 2015-02-04
48098	Blue Sheep Adoption Voucher
48099	Take this adoption voucher to the 'alchemist Ein' in Waldchen or Tringel and you can adopt a cute Blue Sheep pet.
48100	New Year Blue Sheep
48101	Summons the New Year Blue Sheep (Bonus is offered when summoned; additional bonus is offered when its loyalty is 60% & 100%).
//їАИД 2:32 2015-02-04
3599	SUN Ranking
3600	Personal Ranking
3601	Guild member Ranking
3602	Best of Best
3603	Elite Warriors
3604	King of Level
3605	Legendary Equipment
3606	Powerful One Attack
3607	Best Striker
3608	Master of Healing
3609	%s
//їАИД 7:08 2015-02-04
7398	Every Sunday afternoon from 7:00 until 9:45, you can not change the guild relationships.
4071	Good to see you, friend. A happy New Year!!\n\nHave you come to adopt a 'New Year Blue Sheep' as well?\nBring me a 'Blue Sheep Adoption Voucher' from the Item Shop (\) and I'll gladly hand over a 'New Year Blue Sheep'!!\n\nOnce the New Year is over you can no longer get one, so you'd best hurry!!
4061	Did you bring the <Blue Sheep Adoption Voucher>?\n\nNow hand it over!!
//їАИД 4:47 2015-02-09
3236	Attendance Check (%s)
3242	Отметка посещения
2419	March
//їАИД 4:47 2015-02-09
402607	Prey Capture(Daily)
//їАИД 3:33 2015-02-11
5854	It will receive all accumulated Rewards.\nDo you want to receive rewards?
5855	All reward already received.
//їАИД 3:33 2015-02-11
3617	Класс
3618	Viewing Information
3619	Request Remaining Time: %s
3620	SUN Ranking (Shift+R)
3610	<font=mn12><color=ffebe0c8>Who is the best of best expedition warrior?</font></color>
3611	<font=mn12><color=ffebe0c8>Best warrior of PVP recorded the most kills in a Takeover and Siege War!</font></color>
3612	<font=mn12><color=ffebe0c8>A symbol of passion and patience, Who is the top level of the SUN ?</font></color>
3613	<font=mn12><color=ffebe0c8>Legendary equipment led to numerous battles to victory</font></color>
3614	<font=mn12><color=ffebe0c8>Fatal dealers recorded the highest amount of damage in the battle zone!</font></color>
3615	<font=mn12><color=ffebe0c8>The best striker recorded the highest cumulative amount of damage in the battle zone!</font></color>
3616	<font=mn12><color=ffebe0c8>"Master of Healing" score does not count the "Best of Best" score</font></color>
//їААь 11:18 2015-02-24
9100	February Premium Combination
//їАИД 6:09 2015-02-24
41923	[GREEN SOUL] [Premium] Mystery Box Fragment 1/5
41924	[GREEN SOUL] [Premium] Mystery Box Fragment 2/5
41925	[GREEN SOUL] [Premium] Mystery Box Fragment 3/5
41926	[GREEN SOUL] [Premium] Mystery Box Fragment 4/5
41927	[GREEN SOUL] [Premium] Mystery Box Fragment 5/5
41928	[GREEN SOUL] Mystery Box Fragment 1/5
41929	[GREEN SOUL] Mystery Box Fragment 2/5
41930	[GREEN SOUL] Mystery Box Fragment 3/5
41931	[GREEN SOUL] Mystery Box Fragment 4/5
41932	[GREEN SOUL] Mystery Box Fragment 5/5
//їАИД 3:00 2015-02-25
159996	Equipping 3 Premium-only rings of your preferred type activates the set option.
//їАИД 2:16 2015-02-27
44299	Medic Costume for Berserker (Unlimited)
44300	Medic Costume for Dragon Knight (Unlimited)
44301	Medic Costume for Valkyrie (Unlimited)
44302	Medic Costume for Elementalist (Unlimited)
44303	Medic Costume for Shadow (Unlimited)
44304	Medic Costume for Mystic (Unlimited)
44305	Panda Costume for Helroid (Unlimited)
44306	Medic Costume for Witchblade (Unlimited)
44307	Medic Costume for Berserker
44308	Medic Costume for Dragon Knight
44309	Medic Costume for Valkyrie
44310	Medic Costume for Elementalist
44311	Medic Costume for Shadow
44312	Medic Costume for Mystic
44313	Panda Costume for Helroid
44314	Medic Costume for Witchblade
44315	[Enhanced] Medic Costume for Berserker (Unlimited)
44316	[Enhanced] Medic Costume for Dragon Knight (Unlimited)
44317	[Enhanced] Medic Costume for Valkyrie (Unlimited)
44318	[Enhanced] Medic Costume for Elementalist (Unlimited)
44319	[Enhanced] Medic Costume for Shadow (Unlimited)
44320	[Enhanced] Medic Costume for Mystic (Unlimited)
44321	[Enhanced] Panda Costume for Helroid (Unlimited)
44322	[Enhanced] Medic Costume for Witchblade (Unlimited)
44323	[Enhanced] Medic Costume for Berserker
44324	[Enhanced] Medic Costume for Dragon Knight
44325	[Enhanced] Medic Costume for Valkyrie
44326	[Enhanced] Medic Costume for Elementalist
44327	[Enhanced] Medic Costume for Shadow
44328	[Enhanced] Medic Costume for Mystic
44329	[Enhanced] Panda Costume for Helroid
44330	[Enhanced] Medic Costume for Witchblade
42037	Combination High-Grade Ring
42038	Enchant Low-Grade Ring
42039	Enchant Medium-Grade Ring
42040	Enchant High-Grade Ring
//їАИД 2:16 2015-03-02
3621	Etherain Statue
3622	<color=fffffe7d>The subject of this statue is a hero who raised the honor of the expedition.<return=1/>From now on it will stand as the most singular and symbolic<return=1/>structure in Etherain, the heart of Brachion, and an object of<return=1/>awe to all. Out of respect for the hero, please do not raise<return=1/>your voice or bring mounts before the statue, and take<return=1/>particular care with magic and behavior so that no damage<return=1/>comes to it. May blessings go with the hero!<return=1/>          -Expedition Captain Ernest-</color>
3623	View Equipment
//їАИД 8:59 2015-03-03
10360	Spa Item
48104	Spa Ticket
//їАИД 2:38 2015-03-05
9864	100 SUN CHIPs!!
9865	200 SUN CHIPs!!
9866	300 SUN CHIPs!!
9867	400 SUN CHIPs!!
9868	500 SUN CHIPs!!
9869	600 SUN CHIPs!!
9870	700 SUN CHIPs!!
9871	800 SUN CHIPs!!
9872	900 SUN CHIPs!!
9873	1000 SUN CHIPs!!
9874	Hunt monsters and collect SUN CHIPs!!
9875	SUN CHIP
9876	Collect all 1000 SUN CHIPs and obtain every jackpot reward item. <Right-click to use>
43501	You became Lv. 155.
43502	You became Lv. 165.
43503	You became Lv. 175.
43504	You became Lv. 185.
43505	You became Lv. 195.
44501	You became Lv. 155.
44502	You became Lv. 165.
44503	You became Lv. 175.
44504	You became Lv. 185.
44505	You became Lv. 195.
41844	Dark Twisted Frost Nail of Falcon Box
41845	Dark Twisted Frost Nail of Onslaught Box
41846	Dark Twisted Frost Nail of Resolution Box
41847	Dark Twisted Frost Nail of Guarding Box
41848	A box that contains Dark Twisted Frost Nail of Falcon
41849	A box that contains Dark Twisted Frost Nail of Onslaught
41850	A box that contains Dark Twisted Frost Nail of Resolution
41851	A box that contains Dark Twisted Frost Nail of Guarding
//їААь 10:49 2015-03-11
303353	Fallen Demon Trail
303354	Fallen Demon Trail that has accumulated on the Corrupted Temple around.
//їАИД 2:53 2015-03-11
4000	Equipment Awakening
3999	Equipment Evolution
3990	Awakening
3989	%s
3988	Awakening Level (%s/%s)
3987	It can be use the %s Item as a material.
3986	The Awakening level is high the material will rise more levels.
3985	%sLv Awakening Effect : %s
3984	Raise the Awakening Level %s when using the material.
3981	Equipment
3980	Additive
3979	Evolution
3973	Enchant numbers of Item will change as follows when evolution
3971	Place item to Evolution.
5957	Place item to Awakening first.
5958	The item can not be used as materials
5959	The item can not evolve.
5960	Check the additives item 
5961	Awakening success
5962	Awakening failed
5963	Evolution success
5964	Evolution failed
5965	The item can not be an Awakening.
5966	The items is already highest level of Awakening.
3976	ЎЪ
3977	ЎЩ
5967	This item has reached the current permissible level of Awakening.
3959	This item can not be used as additives item.
3960	This quantity of additives item does not fit.
3961	Items that can not be Awakening.
3962	This item can not be used as materials
3963	Are you sure you want to Awakening your %s into %s levels?
3964	Weapon Attack Increase %s
3965	Defense Increase %s
3966	You can not check the Awakening information.
3967	Awakening is only possible item in the Inventory.
3968	Evolution is possible only item in the Inventory.
3969	Are you sure you want to Evolve your %s into %s levels?
3970	Place item to Evolve first.
5968	This equipment can not Evolve because it does not reach the maximum level of Awakening.
3983	Additives items vary depending on the equipment quantity needed to Awakening rating.
3972	<COLOR=FFE36C0A><align=4>Equipment can reach the highest level of <RETURN=1/>Awakening can evolve into a higher-grade items.</align></COLOR>
3975	<COLOR=FFFF0000><align=4>* NOTICE *<RETURN=1/>Sockets on equipment are reset when it evolves.<RETURN=1/>Please remove any important Zard items beforehand.</align></COLOR>
3974	<align=4>Enchant numbers of Item will change as follows when evolution.<RETURN=1/>0 ~ 7 Enchant  Ўж  0 Enchant<RETURN=1/>8 ~ 12 Enchant  Ўж  7 Enchant<RETURN=1/>13 Enchant  Ўж  11 Enchant<RETURN=1/>14 Enchant  Ўж  12 Enchant<RETURN=1/>15 Enchant  Ўж  13 Enchant</align>
3998	Place your equipment to be strengthened through Awakening.
3991	Right-click or drag the equipment can be Equip / Unequip
3997	(Awakening Success Rates : 100%)
3994	Place Awakening additives item.
3993	(Additives items can be obtained through Enchantment Store. )
3982	The higher the Awakening level, the more powerful.
3978	Awakening additive is an essential materials for equipment Awakening.
5985	This item can not be used as materials
5986	Please check the Awakening additives type and quantity of necessary .
5987	Failure to satisfy the conditions for an Awakening, you will not be able to proceed with the Awakening.
5988	Failure to satisfy the conditions for an Evolution, you will not be able to proceed with the Evolution.
//їАИД 2:23 2015-03-17
43895	Immoral Silver Coin
44895	A silver coin containing the aura of darkness, You can make a swap with Elite 2.5 Item.
//їАИД 2:23 2015-03-17
3624	You(%s) are In the last season SUN Ranking "%s", was ranked %s place.  Rewards Mark will be given
3625	Note about the SUN Ranking Results.
//їАИД 10:45 2015-03-17	
48106	Premium Spa Ticket
//їАИД 2:06 2015-03-23
2398	The Attendance Reward will be paid according to attendance accumulated, regardless of date.<return=1/><return=1/>ЎШ Attendance Reward can be received all at once, when they want.<return=1/>ЎШ Go over to the following month, you can not receive Attendance Reward.
2399	You can get the appropriate compensation to attend fixed dates.<return=1/><return=1/>ЎШ Attendance Reward can be received all at once, when they want.<return=1/>ЎШ Go over to the following month, you can not receive Attendance Reward.
40343	General Potion Box(2Lv)
40344	General Potion Box(3Lv)
40345	General Potion Box(4Lv)
40346	General Potion Box(5Lv)
41343	A box containing 5 units (2Lv General potion 5 kinds) each  <Right-click to open>
41344	A box containing 5 units (3Lv General potion 5 kinds) each  <Right-click to open>
41345	A box containing 5 units (4Lv General potion 5 kinds) each  <Right-click to open>
41346	A box containing 5 units (5Lv General potion 5 kinds) each  <Right-click to open>
40347	Potion Box of Vigor
40348	Potion Box of Spirit
40349	Potion Box of Soul
41347	A box containing 2 Vigor Potion of Bear, Wolf, Falcon, Snake each  <Right-click to open>
41348	A box containing 2 Spirit Potion of Bear, Wolf, Falcon, Snake each  <Right-click to open>
41349	A box containing 2 Soul Potion of Bear, Wolf, Falcon, Snake each  <Right-click to open>
48716	Holy Book of Hermetism (4~5 sockets Random)
48719	Adds one more socket chance to equipment in which 4 to 5 sockets can be created.<Double-click to use>\n(Currently active sockets may disappear, and all equipped Zards will vanish.)
47759	Ring Box of Harmony and Balance
48796	7days, 14days, 21days, 28days, Unlimited Ring of Harmony and Balance will be paid at random <Right-click to open>
//їАИД 12:34 2015-03-24
30047	[E-1] Niebelung
30077	[E-1] Niebelung
30107	[E-1] Igdrasil
30137	[E-1] Igdrasil
30227	[E-1] Neftis
30257	[E-1] Neftis
30287	[E-1] Cloris
30317	[E-1] Cloris
31152	[E-1] Anubis
30491	[E-1] Hecate
30521	[E-1] Hecate
30586	[E-1] Osiris
30631	[E-1] Sekhmet
30381	[E-1.5] Destroyer Nibelung
30382	[E-1.5] Destroyer Nibelung
30383	[E-1.5] Damned Yggdrasil
30384	[E-1.5] Damned Yggdrasil
30385	[E-1.5] Defiled Nephthys
30386	[E-1.5] Defiled Nephthys
30387	[E-1.5] Deathly Chlorys
30388	[E-1.5] Deathly Chlorys
30389	[E-1.5] Devourer Anubis
30390	[E-1.5] Devourer Anubis
30492	[E-1.5] Hatred Hecate
30522	[E-1.5] Hatred Hecate
30587	[E-1.5] Enraged Osiris
30632	[E-1.5] Cold Sekhmet
30401	[E-2] Merkava
30402	[E-2] Merkava
30403	[E-2] Ishtar
30404	[E-2] Ishtar
30405	[E-2] Malakh
30406	[E-2] Malakh
30407	[E-2] Karthis
30408	[E-2] Karthis
30409	[E-2] Zibril
30410	[E-2] Zibril
30493	[E-2] Findias
30523	[E-2] Findias
30588	[E-2] Marduk
30633	[E-2] Namtar
35743	[E-2.5] Blood-stained Merkava
35744	[E-2.5] Blood-stained Ishtar
35745	[E-2.5] Blood-stained Karthis
35746	[E-2.5] Blood-stained Malakh
35747	[E-2.5] Blood-stained Zibril
35748	[E-2.5] Blood-stained Findias
30590	[E-2.5] Blood-stained Marduk
30635	[E-2.5] Blood-stained Namtar
