//WeaponItemInfo																																			거래및판매여부	각종가능여부																																																																																																																																								힘	민	체	지	정				
//	WeaponItemInfo 사용가능대역																																																																																																																																																																										버	26	13	27	4	10	80			
//	1~1000																																																																																																																																																																										드	22	20	20	6	12	80			
//	10001~11000			!! 연결 업데이트 문제로 인해 셀값이 달라지는 문제가 생겨																																																																																																																																																																							발	16	23	15	7	19	80			
//	20001~21000			!! 수치데이터 문서와의 연결 전부 날림																																																																																																																																																																							엘	8	12	13	25	22	80			
//	30001~31000			"이후, 참조값이 있는 수식은 가급적 날려주세요!"																																																													0 모두																																																																																																										섀	19	17	16	18	10	80			
//	50000~50999		//12 : 습득시 즉시사용 사용 실패시 보존																																																														1 남자																																																																																																										미	15	21	15	19	10	80			
//			//13 : 습득시 즉시사용 사용 실패시 삭제																																																																																																																																																																								헬	15	12	27	6	20	80			
//										남	여																																																						2 여자	버서커	드나	섀도	발키리	엘리	미스틱	헬로이드	위치블레이드			 < 기본옵션 >																				< 가맹PC방 전용 옵션 >																					남	여																							디바인 구역															엘리트 구역						유니크 구역									위	18	20	24	8	10	80			
//파라메타 업데이트 버전 정보						814	814				1102			1102		819	814			809	812	812		810					816		816	1103				811	820	1005		904						1102_삭제																		905	1102						1204	1304				811				811				811				812	812	812	812	812	812	812	812	811				811				811				812	812	812	812	812	812	812	812			1102		1102			812	818	818				815				902																																				810											
//설명	아이템코드	판매종류	소멸방식	이름	네임코드	아이템색사용여부	아이템색상코드	네임코드2	설명코드	장착이미지코드	장착이미지코드2	인벤이미지코드	드랍이미지코드	베타키구분코드	종류및계열	이벤트타입	아이템Drop사운드인덱스	효과발동위치	효과코드	본위치	특수액세서리본위치	특수액세서리장착타입	아이템계열	세트옵션적용	세트계열	레벨	내구도	내구감소력	내구도패널티인덱스	아이템가격	아이템가격_최대값	주사위획득방식	팝업창출력여부	"장비,사용여부"	거래및판매여부	각종가능여부	귀속여부	에테리아추출가능여부	장비제한레벨	아이템사용제한레벨	힘제한	민첩제한	체력제한	지력제한	정신력제한	숙련도1	숙련도2	최소데미지	최대데미지	물리공격성공률	물리공격속도	물리방어력	물리공격회피율	기본공격타입	공격속성	공격타입	공격거리	방어타입	마법최소공격력	마법최대공격력	마법공격속도	마법방어력	이동속도	탈것장비클래스	성별타입	장비클래스1	장비클래스2	장비클래스3	장비클래스4	장비클래스5	장비클래스6	장비클래스7	장비클래스8	장비클래스9	장비위치	옵션발동조건1	옵션종류1	수치타입	기본옵션1	옵션발동조건2	옵션종류2	수치타입	기본옵션2	옵션발동조건3	옵션종류3	수치타입	기본옵션3	옵션발동조건4	옵션종류4	수치타입	기본옵션4	옵션발동조건5	옵션종류5	수치타입	기본옵션5	옵션발동조건1	옵션종류1	수치타입	PC방옵션1	옵션발동조건2	옵션종류2	수치타입	PC방옵션2	옵션발동조건3	옵션종류3	수치타입	PC방옵션3	옵션발동조건4	옵션종류4	수치타입	PC방옵션4	옵션발동조건5	옵션종류5	수치타입	PC방옵션5	발사체	머리형태	머리형태2	커스터마이즈	커스터마이즈2	중복개수	장착중복가능개수(Index)	장착중복가능개수(Type)-인벤토리	장착중복그룹	장착개수	포션기능	쿨타임타입	상승수치	경험치물약필드	지속시간	횟수	쿨타임	카오시간감소	퀘스트ID	재료특성	스킬정보	쟈드등급	쟈드옵션종류	쟈드합성추가성공률	교환아이템정보	디바인힘제한	디바인민첩제한	디바인체력제한	디바인지력제한	디바인정신력제한	디바인숙련도1	디바인숙련도2	디바인물리최소데미지	디바인물리최대데미지	디바인마법최소데미지	디바인마법최대데미지	디바인물리방어력	디바인마법방어력	AC코드	AC참조타입	엘리트물리최소데미지	엘리트물리최대데미지	엘리트마법최소데미지	엘리트마법최대데미지	엘리트물리방어력	엘리트마법방어력	유니크물리최소데미지	유니크물리최대데미지	유니크마법최소데미지	유니크마법최대데미지	유니크물리방어력	유니크마법방어력	아이템종류선정	배틀존아이템분배적용											
	Code	ChargeType	ChargeSubType	Name	NameCode	NameColorType	NameColorCode	NameCode2	DNCode3	WearImageCode	WearImageCode2	InvenImageCode	DropImageCode	BetaKeyCode	Type	Etype	ItemSoundIndex	EffectPosition	EffectCode	RotBone	BoneName	SABoneType	SubType	SetOptionType	SetType	Level	Dura	DuraStrenth	StrengthPenaltyIndex	ItemSellMoney	ItemSellMoney_Max	DiceCast	Popup	MaterialType	TradeSellType	Mixture	ReversionType	ExtractType	LimitEqLevel	LimitUseLevel	LimitStr	LimitDex	LimitVit	LimitInt	LimitSpr	LimitSkill1	LimitSkill2	MinDamage	MaxDamage	PhyAttRate	PhyAttSpeed	PhyDef	PhyAvoid	BaseAttType	MagicalAttType	MeleeType	AttRange	ArmorType	MagicAttMinDamgage	MagicAttMaxDamgage	MagicAttSpeed	MagicDef	Speed	EqRidingClass	GenderType	EqClass1	EqClass2	EqClass3	EqClass4	EqClass5	EqClass6	EqClass7	EqClass8	EqClass9	EqPos	ExerciseEffect1	OptionKind1	OptionType1	OptionValue1	ExerciseEffect2	OptionKind2	OptionType2	OptionValue2	ExerciseEffect3	OptionKind3	OptionType3	OptionValue3	ExerciseEffect4	OptionKind4	OptionType4	OptionValue4	ExerciseEffect5	OptionKind5	OptionType5	OptionValue5	PCExerciseEffect1	PCOptionKind1	PCOptionType1	PCOptionValue1	PCExerciseEffect2	PCOptionKind2	PCOptionType2	PCOptionValue2	PCExerciseEffect3	PCOptionKind3	PCOptionType3	PCOptionValue3	PCExerciseEffect4	PCOptionKind4	PCOptionType4	PCOptionValue4	PCExerciseEffect5	PCOptionKind5	PCOptionType5	PCOptionValue5	Missile	HeadType	HeadType2	Customize	Customize2	DupNum	DupEquipNum	DupEquipTypeNum	DupEquipGroup	DupEquipGroupNum	WasteType	CoolTimeType	HealHP	ExpHP	HealTime	Times	CoolTime	ChaoTimeDec	QuestCode	MaterialCode	SkillCode	ZardGrade	ZardOptionKind	ZardSuccesPer	ExchangedItem	DivLimitStr	DivLimitDex	DivLimitVit	DivLimitInt	DivLimitSpr	DivLimitSkill1	DivLimitSkill2	DivPhyMinDamage	DivPhyMaxDamage	DivMagicMinDamage	DivMagicMaxDamage	DivPhyDef	DivMagicDef	ACCode	ACReferenceID	ElitePhyMinDamage	ElitePhyMaxDamage	EliteMagicMinDamage	EliteMagicMaxDamage	ElitePhyDef	EliteMagicDef	UniPhyMinDamage	UniPhyMaxDamage	UniMagicMinDamage	UniMagicMaxDamage	UniPhyDef	UniMagicDef	ItemListType	UseItemDistribution	FieldEnd										
//	50202	0	0	투사의엘리트테스트_한손검	35017	1	FFFF00	30003	0	11534	11534	2220	39999	0	3	0	3	0	Null	0	Null	0	1	0	0	23	65	312780	1	4530	4530	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8 	135 	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//									
//	50203	0	0	투사의엘리트테스트_창	35017	1	FFFF00	30004	0	11535	11535	2320	39999	0	4	0	4	0	Null	0	Null	0	1	0	0	23	65	419220	1	3885	3885	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8 	120 	0	0	1	1	1	2.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//									
//	50204	0	0	투사의엘리트테스트_석궁	35017	1	FFFF00	30007	0	11536	11536	2620	39999	0	7	0	7	0	Null	0	Null	0	1	0	0	23	65	213120	1	4215	4215	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8 	150 	0	0	2	2	2	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//									
//	50205	0	0	투사의엘리트테스트_에테르웨폰	35017	1	FFFF00	30008	0	11537	11537	2720	39999	0	8	0	8	0	Null	0	Null	0	1	0	0	23	65	346950	1	2700	2700	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8 	95 	0	0	2	2	2	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//									
//	50206	0	0	투사의엘리트테스트_지팡이	35017	1	FFFF00	30009	0	11538	11538	2820	39999	0	10	0	10	0	Null	0	Null	0	1	0	0	23	65	641580	1	5715	5715	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8 	95 	0	0	1	1	4	2.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//									
//	50207	0	0	투사의엘리트테스트_오브	35017	1	FFFF00	30010	0	11539	11539	2920	39999	0	11	0	11	0	Null	0	Null	0	1	0	0	23	65	522330	1	5550	5550	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8 	100 	0	0	2	2	4	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//									
	50208	0	0	버서커_저주받은탑5등급__무기	0	1	FFFF00	0	0	11905	11905	0	0	0	1	0	1	0	Null	0	Null	0	1	0	0	23	1	1	1	1	1	0	0	1	0	121	0	0	1	0	0	0	0	0	0	1	1	0	0	0.8 	0 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50209	0	0	드래곤_저주받은탑5등급__무기	0	1	FFFF00	0	0	11911	11911	0	0	0	4	0	4	0	Null	0	Null	0	1	0	0	23	1	1	1	1	1	0	0	1	0	121	0	0	1	0	0	0	0	0	0	1	1	0	0	0.8 	0 	0	0	1	1	1	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50210	0	0	발키리_저주받은탑5등급__무기	0	1	FFFF00	0	0	11923	11923	0	0	0	8	0	8	0	Null	0	Null	0	1	0	0	23	1	1	1	1	1	0	0	1	0	121	0	0	1	0	0	0	0	0	0	1	1	0	0	0.8 	0 	0	0	2	2	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50211	0	0	엘리멘_저주받은탑5등급__무기	0	1	FFFF00	0	0	11917	11917	0	0	0	10	0	10	0	Null	0	Null	0	1	0	0	23	1	1	1	1	1	0	0	1	0	121	0	0	1	0	0	0	0	0	0	1	1	0	0	0.8 	0 	0	0	1 	1 	4 	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50212	0	0	투사의엘리트_양손도끼	1761	1	FFFF00	30001	0	11565	11565	2020	39999	0	1	0	1	0	Null	0	Null	0	3	0	0	23	65	661230	1	2955	2955	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	105 	0	0	1	1	3	1.5 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50213	0	0	투사의엘리트_양손검	1761	1	FFFF00	30002	0	11566	11566	2120	39999	0	2	0	2	0	Null	0	Null	0	3	0	0	23	65	395280	1	2760	2760	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	115 	0	0	1	1	1	1.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50214	0	0	투사의엘리트_한손검	1761	1	FFFF00	30003	0	11567	11567	2220	39999	0	3	0	3	0	Null	0	Null	0	3	0	0	23	65	312780	1	4530	4530	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	135 	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50215	0	0	투사의엘리트_창	1761	1	FFFF00	30004	0	11568	11568	2320	39999	0	4	0	4	0	Null	0	Null	0	3	0	0	23	65	419220	1	3885	3885	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	120 	0	0	1	1	1	2.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50216	0	0	투사의엘리트_대거	1761	1	FFFF00	30005	0	11569	11569	28005	39999	0	5	0	5	0	Null	0	Null	0	3	0	0	23	0	0	1	0	0	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	140 	0	0	1	1	1	2.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50217	0	0	투사의엘리트_채찍	1761	1	FFFF00	30006	0	11570	11570	28006	39999	0	6	0	6	0	Null	0	Null	0	3	0	0	23	0	0	1	0	0	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	125 	0	0	1	1	1	3.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50218	0	0	투사의엘리트_석궁	1761	1	FFFF00	30007	0	11571	11571	2620	39999	0	7	0	7	0	Null	0	Null	0	3	0	0	23	65	213120	1	4215	4215	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	150 	0	0	2	2	2	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50219	0	0	투사의엘리트_에테르웨폰	1761	1	FFFF00	30008	0	11572	11572	2720	39999	0	8	0	8	0	Null	0	Null	0	3	0	0	23	65	346950	1	2700	2700	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	105 	0	0	2	2	2	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50220	0	0	투사의엘리트_지팡이	1761	1	FFFF00	30009	0	11573	11573	2820	39999	0	10	0	10	0	Null	0	Null	0	3	0	0	23	65	641580	1	5715	5715	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	95 	0	0	1	1	4	2.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50221	0	0	투사의엘리트_오브	1761	1	FFFF00	30010	0	11574	11574	2920	39999	0	11	0	11	0	Null	0	Null	0	3	0	0	23	65	522330	1	5550	5550	0	0	1	0	121	0	0	1	0	0	0	0	0	0	0	0	0	0	0.8 	100 	0	0	2	2	4	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//								2	1
	50232	0	0	투사의엘리트_미완의발로그_양손도끼	32690	0	0	30001	11596	11601	11601	28001	39999	0	1	0	1	0	Null	0	Null	0	3	0	0	22	90	619950	1	9620	9620	0	0	1	391	121	0	1	71	0	0	0	0	0	0	0	0	0	0	0.8 	105 	0	0	1	1	3	1.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294 	397 	0	0	0	0	0	0	0	0	0	0	0	0		//	-26		-27			-53	-10.6	-8	71
	50233	0	0	투사의엘리트_미완의발로그_양손검	32690	0	0	30002	11596	11602	11602	28002	39999	0	2	0	2	0	Null	0	Null	0	3	0	0	22	90	400020	1	9620	9620	0	0	1	391	121	0	1	71	0	0	0	0	0	0	0	0	0	0	0.8 	115 	0	0	1	1	3	1.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317 	388 	0	0	0	0	0	0	0	0	0	0	0	0		//	-26		-27			-53	-10.6	-8	71
	50234	0	0	투사의엘리트_미완의라합_한손검	32691	0	0	30003	11596	11603	11603	28003	39999	0	3	0	3	0	Null	0	Null	0	3	0	0	22	79	182520	1	9620	9620	0	0	1	391	121	0	1	71	0	0	0	0	0	0	0	0	0	0	0.8 	135 	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230 	255 	0	0	0	0	0	0	0	0	0	0	0	0		//	-22	-20				-42	-8.4	-6	71
	50235	0	0	투사의엘리트_미완의라합_창	32691	0	0	30004	11596	11604	11604	28004	39999	0	4	0	4	0	Null	0	Null	0	3	0	0	22	79	281730	1	9620	9620	0	0	1	391	121	0	1	71	0	0	0	0	0	0	0	0	0	0	0.8 	120 	0	0	1	1	1	2.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254 	299 	0	0	0	0	0	0	0	0	0	0	0	0		//	-22	-20				-42	-8.4	-6	71
	50236	0	0	투사의엘리트_미완의안드라스_대거	32692	0	0	30005	11596	11605	11605	28005	39999	0	5	0	5	0	Null	0	Null	0	3	0	0	22	79	182520	1	9620	9620	0	0	1	391	121	0	1	71	0	0	0	0	0	0	0	0	0	0	0.8 	140 	0	0	1	1	1	2.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240 	260 	0	0	0	0	0	0	0	0	0	0	0	0		//	-19			-18		-37	-7.4	-5	71
	50237	0	0	투사의엘리트_미완의안드라스_채찍검	32692	0	0	30006	11596	11606	11606	28006	39999	0	6	0	6	0	Null	0	Null	0	3	0	0	22	79	281730	1	9620	9620	0	0	1	391	121	0	1	71	0	0	0	0	0	0	0	0	0	0	0.8 	125 	0	0	1	1	1	3.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249 	298 	0	0	0	0	0	0	0	0	0	0	0	0		//	-19			-18		-37	-7.4	-5	71
	50238	0	0	투사의엘리트_미완의노르니르_석궁	32693	0	0	30007	11596	11607	11607	28007	39999	0	7	0	7	0	Null	0	Null	0	3	0	0	22	70	219630	1	9620	9620	0	0	1	391	121	0	1	71	0	0	0	0	0	0	0	0	0	0	0.8 	150 	0	0	2	2	2	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186 	215 	0	0	0	0	0	0	0	0	0	0	0	0		//	-16	-23				-39	-7.8	-5	71
	50239	0	0	투사의엘리트_미완의노르니르_에테르웨폰	32693	0	0	30008	11596	11608	11608	28008	39999	0	8	0	8	0	Null	0	Null	0	3	0	0	22	70	543750	1	9620	9620	0	0	1	391	121	0	1	71	0	0	0	0	0	0	0	0	0	0	0.8 	105 	0	0	2	2	2	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226 	299 	0	0	0	0	0	0	0	0	0	0	0	0		//	-16	-23				-39	-7.8	-5	71
