	//NPC 위치 정보					DisplayType																				
	10003	10003	14	28123	0	3	315.49	184.6	78.83	315.49	184.6	78.83	0	0	0	0	0	0	47	0		//	기록관율루스			
	10003	10003	14	28124	0	3	308.49	176.65	78.83	308.49	176.65	78.83	0	0	0	0	0	0	47	0		//	기록관카베이리			
	10003	10003	14	28125	0	3	338.52	120.98	78.83	338.5	122.58	78.83	0	0	0	0	0	0	47	0		//	기록관갈라테아			
	10003	10003	14	28126	0	3	345.74	120.97	78.83	345.5	120.86	78.83	0	0	0	0	0	0	47	0		//	기록관도리스			
	10003	10003	14	28127	0	3	331.26	120.88	78.83	331.26	120.88	78.83	0	0	0	0	0	0	47	0		//	기록관마이아			
	10004	10004	14	28128	0	3	35.89	-30.59	-0.24	35.89	-30.59	-0.24	0	0	0	0	0	0	47	0		//	기록관아스테리아			
	10004	10004	14	28129	0	3	31.39	-25.86	-0.29	31.39	-25.86	-0.29	0	0	0	0	0	0	47	0		//	기록관벨로나			
	10004	10004	14	28130	0	3	25.63	-22.09	-0.41	25.63	-22.09	-0.41	0	0	0	0	0	0	47	0		//	기록관힐라라			
	10006	10006	14	28149	0	3	138.6	-64.07	3.01	138.68	-64.211	3.02	0	0	0	0	0	0	47	0		//	스킬라			
	10006	10006	14	28150	0	3	135.44	-72.12	2.95	135.36	-71.98	2.94	0	0	0	0	0	0	47	0		//	라미아			
	//1102_미완의엘리트퀘스트NPC																					//				
	10003	10003	14	64694	0	3	456.14	700.01	33.02	459.18	701.56	32.02	0	0	0	0	0	160002	47	0		//	[F.A.K.E.] 레알 샤르마니			
	//1102_국내이벤트및보상용NPC들																					//				
	10003	10003	1	64675	0	3	322.71	355.78	39.67	323.42	353.79	39.67	0	0	0	0	0	160002	47	0		//	가난한증표판매원친친_에텔레인			
	10003	10003	1	64681	0	3	200.16	378.17	39.79	202.74	379.09	39.79	0	0	0	0	0	160002	47	0		//	[최상급 쟈드 교환원] 호라_에텔레인			
	10003	10003	1	64682	0	3	198.81	380.35	39.79	201.9	381.45	39.79	0	0	0	0	0	160002	47	0		//	[상급 쟈드 교환원] 시그니어_에텔레인			
	10003	10003	1	64683	0	3	198.19	382.15	39.79	200.47	382.78	39.79	0	0	0	0	0	160002	47	0		//	[중급 쟈드 교환원] 레프토_에텔레인			
	10003	10003	1	64684	0	3	197.19	384.63	39.79	199.84	385.37	39.79	0	0	0	0	0	160002	47	0		//	[하급 쟈드 교환원] 아스토_에텔레인			
	10002	10002	1	64677	0	3	56.79	222.18	11.68	60.3	220.64	11.7	0	0	0	0	0	160002	47	0		//	[최상급 쟈드 교환원] 호라_벨트헨			
	10002	10002	1	64678	0	3	58.35	224.74	11.61	61.12	223.72	11.67	0	0	0	0	0	160002	47	0		//	[상급 쟈드 교환원] 시그니어_벨트헨			
	10002	10002	1	64679	0	3	59	227.8	11.6	62.28	226.65	11.84	0	0	0	0	0	160002	47	0		//	[중급 쟈드 교환원] 레프토_벨트헨			
	10002	10002	1	64680	0	3	58.82	231.07	11.54	61	230.2	11.74	0	0	0	0	0	160002	47	0		//	[하급 쟈드 교환원] 아스토_벨트헨			
	10002	10002	1	64685	0	3	149.92	157.26	15.59	152.28	159.76	15.68	0	0	0	0	0	160002	47	0		//	[접속포인트 상인] 크로노스_벨트헨			
	10002	10002	1	64689	0	3	147.95	216.72	15.9	146.22	214.54	15.92	0	0	0	0	0	160002	47	0		//	암흑엘리트교환원_의문의남자D_벨트헨			
	10002	10002	1	64690	0	3	157.37	167.69	15.88	157.04	140.49	15.68	0	0	0	0	0	160002	47	0		//	엘리트무기교환원_수수께끼의여자L_벨트헨			
	10002	10002	1	64692	0	3	59.45	233.74	11.55	63.1	232.63	11.79	0	0	0	0	0	160002	47	0		//	[날개 교환원] 레오나 라이트_벨트헨			
	10003	10003	1	64693	0	3	201.67	375.63	39.79	204.83	377.13	39.79	0	0	0	0	0	160002	47	0		//	[날개 교환원] 다빈치 라이트_에텔레인			
	10002	10002	26	65356	0	3	158.35	156.75	15.88	157.36	158.28	15.88	0	0	0	0	0	0	41	0		//	친구초대이벤트_벨트헨			
	10004	10004	1	64676	0	3	0.39	3.88	-1.85	1.06	2.85	-1.85	0	0	0	0	0	160002	47	0		//	가난한증표판매원_칭칭_오크라			
	10004	10004	1	64686	0	3	138.72	-129.96	10.77	136.55	-132.63	10.6	0	0	0	0	0	160002	47	0		//	[접속포인트 상인] 템프스_오크라			
	//1103_노블스칼렛동굴_미션NPC																					//				
	32	133	14	4019	0	3	-49.5	165.66	19.52	-43.27	163.97	18.06	0	0	0	0	0	0	47	0		//	노블스칼렛케이브미션_우노			
	32	133	14	4020	0	3	83.05	-132.18	6.59	80.15	-128.44	5.37	0	0	0	0	0	0	47	0		//	노블스칼렛케이브미션_도스			
	32	133	14	4021	0	3	-9.99	-59.9	1.73	-7.28	-58.53	1.3	0	0	0	0	0	0	47	0		//	노블스칼렛케이브미션_트레스			
	10002	10002	1	28156	0	3	118.85	229.2	13.4	116	228.42	12.85	0	0	0	0	0	160002	47	0		//	명예상인샤일록			
	10002	10002	1	28157	0	3	113.76	229.65	12.64	112.92	228.81	12.64	0	0	0	0	0	160002	47	0		//	명예상인루벤스			
	10002	10002	1	64695	0	3	128.45	228.3	15.13	128.73	227.15	15.28	0	0	0	0	0	160002	47	0		//	암흑엘리트교환원_의문의남자D_벨트헨			
	10006	10006	14	28158	0	3	173	-112.23	0.23	170.61	-108.64	0.45	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28159	0	3	66.71	-67.72	2.22	70.98	-77.4	0.72	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28160	0	3	31.75	-143.79	1.71	38.16	-153.23	0.75	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28161	0	3	21.65	-53.26	3.37	12.4	-46.04	2.17	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28162	0	3	-108.31	128.84	6.95	-116.15	129.24	6.39	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28163	0	3	13.42	130.84	11.75	16.57	132.71	11.1	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28164	0	3	80.64	-21.73	0.47	74.65	-20.12	-1.02	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28165	0	3	79.49	61.23	3.9	83.12	61.76	3.95	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28166	0	3	45.86	73.38	2.73	44.13	72.49	2.49	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28167	0	3	-129.71	77.7	6.64	-132.78	70.85	5.75	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28168	0	3	-54.67	-139.55	-14.9	-64.8	-142.69	-15.15	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28169	0	3	-129.94	-131.13	-9.99	-126.61	-132.76	-11.98	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28170	0	3	77.65	94.68	7.76	78.44	93.51	7.54	0	0	0	0	0	0	47	0		//				
	58041	58041	14	28171	0	3	112.65	-81.45	4.26	114.2	-81.06	4	0	0	0	0	0	0	47	0		//				
	32	133	14	28172	0	3	-49.02	169.15	19.36	-47.42	168.03	18.94	0	0	0	0	0	0	47	0		//				
	32	133	14	28173	0	3	-10.06	-57.48	1.64	-7.63	-56.83	1.14	0	0	0	0	0	0	47	0		//				
	32	133	14	28174	0	3	-147.13	68.49	6.74	-143.97	66.38	6.36	0	0	0	0	0	0	47	0		//				
	//일일퀘스트NPC(벨트헨)																					//				
	10002	10002	5	28182	0	3	196.6	206.96	21.27	193.52	204.42	21.27	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28183	0	3	198.03	248.36	42.04	195.26	250.54	42.04	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28184	1	1	192.38	254.84	41.73	189.14	253.34	41.33	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28185	1	1	187.59	258.62	41.44	185.3	256.37	41.11	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28186	1	1	183.45	261.88	41.22	181.03	259.73	40.92	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28187	1	1	179.09	265.31	41	177.12	262.8	40.67	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28188	1	1	189.14	253.34	41.33	192.38	254.84	41.73	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28189	1	1	185.3	256.37	41.11	187.59	258.62	41.44	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28190	1	1	181.03	259.73	40.92	183.45	261.88	41.22	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28191	1	1	177.12	262.8	40.67	179.09	265.31	41	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28192	0	3	184.14	268.11	41.4	184.4	262.2	41.4	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28193	0	3	178.71	269.19	41.1	178.4	265.2	41.1	0	0	0	0	0	0	47	0		//				
	10002	10002	5	28194	0	3	181.34	268.74	41.3	181.2	264.7	41.3	0	0	0	0	0	0	47	0		//				
	//일일퀘스트NPC(아이올트)																					//				
	55061	55061	5	28198	0	3	168.77	581.32	5.14	168.11	579.12	5.14	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28199	0	1	172.89	548.99	3.63	179.67	546.41	3.63	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28200	0	1	145.77	571.54	4.58	142.31	575.28	4.58	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28201	0	1	179.73	569.16	3.87	183.06	566.03	3.87	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28202	0	3	159.01	556.38	2.91	162.08	562.01	2.91	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28203	0	3	722.52	681.37	16.6	721.98	675.59	16.54	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28204	1	1	578.73	400.36	-9.01	575.64	398.03	-9.01	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28205	1	1	516.67	486.95	-8.26	516.31	493.85	-8.26	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28206	1	1	490.34	485.72	-6.3	493.2	488.62	-6.3	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28207	1	1	396.92	402.36	-4.39	393.85	403.18	-4.39	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28208	1	1	481.15	296.4	-4.44	482.84	293.13	-4.24	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28209	0	3	356.21	341.16	-1.14	356.16	339.18	-1.14	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28210	0	3	351.75	341.83	-1.13	351.68	338.8	-1.13	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28211	0	3	620.52	619.37	3.21	617.28	617.24	3.21	0	0	0	0	0	0	47	0		//				
	55061	55061	5	28212	0	3	611.3	616.95	3.24	613.38	616.55	3.24	0	0	0	0	0	0	47	0		//				
	//일일퀘스트NPC(오크라)																					//				
	10004	10004	5	28213	0	3	15.66	-5.8	-0.94	18.35	-10.1	-0.94	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28214	0	3	61.32	10.82	-0.6	63.99	7.53	-0.6	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28215	0	3	-98.26	102.84	19.9	-95.79	104.99	19.9	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28216	1	3	-95.33	106.75	20.28	-98.26	102.84	19.9	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28217	1	3	-97.79	106.21	20.31	-98.26	102.84	19.9	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28218	1	3	-104.1	103.85	20.28	-98.26	102.84	19.9	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28219	1	3	-97.19	112.84	20.57	-98.26	102.84	19.9	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28220	1	3	-91.67	106.75	19.61	-98.26	102.84	19.9	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28221	1	3	-71.25	100.52	10.97	-98.26	102.84	19.9	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28222	1	3	-77.72	93.16	12.15	-98.26	102.84	19.9	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28223	0	3	-54.83	-6.65	0.7	-58.31	-9.11	0.7	0	0	0	0	0	0	47	0		//				
	10004	10004	5	28227	0	3	-85.51	30.95	3.4	-90.2	33.27	3.4	0	0	0	0	0	0	47	0		//				
	//일일퀘스트NPC(트링겔)																					//				
	10001	10001	14	28230	0	3	-10.36	-7.49	-11.26	-8.11	-7.94	-10.63	0	0	0	0	0	0	47	0		//	트링겔의회장듀렌달			
	10001	10001	14	28240	0	3	-9.47	-8.9	-10.94	-7.98	-9.24	-10.55	0	0	0	0	0	0	47	0		//	트링겔의회호위병_루나			
	10001	10001	14	28241	0	3	-9.01	-6.65	-11.02	-7.16	-7.09	-10.56	0	0	0	0	0	0	47	0		//	트링겔의회호위병_마리아			
	10001	10001	14	28233	0	3	76.34	-111.06	-10	72.86	-109.01	-10	0	0	0	0	0	0	47	0		//	[아르바이트]시에나알바			
	10001	10001	14	28234	0	3	-27.39	103.43	-25.32	-27.93	98.94	-26.17	0	0	0	0	0	0	47	0		//	트링겔경비단배식원			
	20104	20104	14	28235	0	3	207.8	324.04	92.14	204.72	321.67	92.34	0	0	0	0	0	0	47	0		//	배고픈경비병헝글러_미완의기념관			
	10001	10001	14	28236	0	3	38.58	98.7	-11.99	38.02	95.83	-11.98	0	0	0	0	0	0	47	0		//	지하수로발굴단장시몽			
	10001	10001	14	28237	0	3	22.64	105.04	-11.84	20.93	103.96	-11.83	0	0	0	0	0	0	47	0		//	머미존스			
	10001	10001	14	28238	0	3	36.07	96.08	-11.97	35.78	94.21	-12.13	0	0	0	0	0	0	47	0		//	지하수로발굴단원요코			
	10001	10001	14	28239	0	3	40.13	95.12	-12	39.85	93.42	-12.02	0	0	0	0	0	0	47	0		//	지하수로발굴단원아니케			
	10001	10001	14	28231	0	3	-42.43	25.51	-24.77	-41.36	23.11	-24.89	0	0	0	0	0	0	47	0		//	트링겔경비단원투레			
	10001	10001	14	28232	0	3	-44.6	24.59	-24.72	-42.79	23.28	-24.85	0	0	0	0	0	0	47	0		//	트링겔경비단원야야			
	10001	10001	14	28287	0	3	33.35	-93.9	-15.04	33.7	-91.57	-14.83	0	0	0	0	0	0	47	0		//	[이클립스]레이즈			
	//일일퀘스트NPC(에텔레인)																					//				
	10003	10003	14	28244	0	3	308.17	382.95	41.5	309.45	383.95	41.5	0	0	0	0	0	0	47	0		//	에텔레인의회장_메이슨J			
	10003	10003	14	28245	0	3	335.18	533.44	41.63	336.37	533.48	41.63	0	0	0	0	0	0	47	0		//	에텔레인경비단_바커스			
	10003	10003	14	28246	0	3	352.69	322.04	39.79	351.1	323.97	39.79	0	0	0	0	0	0	47	0		//	에텔레인경비단_피곤한타이어드			
	10003	10003	14	28247	0	3	418.06	332.59	39.79	417.46	334.66	39.79	0	0	0	0	0	0	47	0		//	연금술의회에드워드포톤			
	10003	10003	14	28248	0	3	417.73	329.86	39.79	417.5	330.65	39.79	0	0	0	0	0	0	47	0		//	연금술의회알폰소포톤			
	10003	10003	14	28249	0	3	419.53	330.46	39.79	419.06	332.07	39.79	0	0	0	0	0	0	47	0		//	연금술의회로이포톤			
	10003	10003	14	28250	0	3	407.16	684.11	32.02	408.15	684.56	32.02	0	0	0	0	0	0	47	0		//	무역연합_선달			
	10003	10003	14	28251	0	3	406.98	692.45	32.02	407.72	690.96	32.02	0	0	0	0	0	0	47	0		//	무역연합_콜룸바스			
	10003	10003	14	28252	0	3	418.59	682.01	31.66	416.95	682.52	32.02	0	0	0	0	0	0	47	0		//	무역연합_보고			
	10003	10003	14	28253	0	3	334.84	708.97	32.02	337.92	709.45	32.02	0	0	0	0	0	0	47	0		//	에텔레인경비단_헝그리어			
	10003	10003	14	28254	0	3	280.46	330.96	39.79	281.04	331.92	39.79	0	0	0	0	0	0	47	0		//	두솥도시락에텔레인점_점장_마요			
	54061	54061	1	28255	0	3	70.24	348.18	114	73.54	351.3	113.68	0	0	0	0	0	0	47	0		//	[고룡발굴자]쥬라틱파커			
	10003	10003	14	28256	0	3	341.36	646.29	114.78	341.24	645.3	114.78	0	0	0	0	0	0	47	0		//	에텔레인경비단_피치			
	20005	20005	1	28257	0	3	221.22	156.15	37.69	220.35	757.75	37.65	0	0	0	0	0	0	47	0		//	연금술용품판매원_셀라스			
	20101	20101	14	28258	0	3	153.62	167.98	16.03	152.05	166.67	16.03	0	0	0	0	0	0	47	0		//	무역연합거래상대_단장에르문트			
	20203	20203	14	28259	0	3	0.78	2.92	0.63	0.72	-0.6	-0.63	0	0	0	0	0	0	47	0		//	무역연합거래상대_성의주인			
	54081	54081	14	28260	0	3	128.86	-109.57	-1.42	129.3	-107.78	-1.61	0	0	0	0	0	0	47	0		//	무역연합거래상대_데스드래곤지배자			
	10003	10003	14	28261	0	3	308.58	383.89	41.5	309.01	384.22	41.5	0	0	0	0	0	0	47	0		//	에텔레인의회호위병_카타			
	10003	10003	14	28262	0	3	309.32	382.23	41.5	309.75	382.57	41.5	0	0	0	0	0	0	47	0		//	에텔레인의회호위병_아카			
	//할로윈이벤트NPC(벨트헨/트링겔)																					//				
//	10002	10002	14	64079	0	3	155.31	178.76	15.82	133.25	149.84	14.35	0	0	0	0	0	0	47	0		//	벨트헨 마을 할로윈 NPC			
//	10001	10001	14	64080	0	3	-72.62	-8.53	-24.19	-20.21	14.22	-24.24	0	0	0	0	0	0	47	0		//	트링겔 마을 할로윈 NPC			
	//테스트서버전용상인(벨트헨/오크라/코르토크)																					//				
//	10002	10002	1	64696	0	3	153.97	155.61	15.78	154.12	156.48	15.78	0	0	0	0	0	0	47	0		//	벨트헨 마을 테섭 전용 NPC			
//	10004	10004	1	64697	0	3	117.82	-145.5	10.13	114.33	-141.36	9.9	0	0	0	0	0	0	47	0		//	트링겔 마을 테섭 전용 NPC			
//	10006	10006	1	64698	0	3	100.41	-85.9	2.05	104.62	-85.42	2.05	0	0	0	0	0	0	47	0		//	벨트헨 마을 테섭 전용 NPC			
//	10002	10002	1	64709	0	3	155.34	155.55	15.84	153.13	160.14	15.73	0	0	0	0	0	0	47	0		//	벨트헨 마을 테섭 전용 NPC(미스틱)			
//	10004	10004	1	64710	0	3	114.13	-145.57	9.99	111.62	-138.37	9.68	0	0	0	0	0	0	47	0		//	트링겔 마을 테섭 전용 NPC(미스틱)			
//	10006	10006	1	64711	0	3	102.24	-86.8	2.05	108.87	-83.84	2.05	0	0	0	0	0	0	47	0		//	벨트헨 마을 테섭 전용 NPC(미스틱)			
	//국내_복권교환원																					//				
	10002	10002	1	64699	0	3	154.7	169.03	15.78	157.04	140.49	15.68	0	0	0	0	0	0	47	0		//	벨트헨 마을 할로윈 NPC			
	10002	10002	1	64700	0	3	188.78	179.93	15.97	186.96	180.45	15.99	0	0	0	0	0	0	47	0		//	트링겔 마을 할로윈 NPC			
	10002	10002	1	64719	0	3	152.14	167.16	15.55	157.04	140.49	15.68	0	0	0	0	0	0	47	0		//	벨트헨 마을 할로윈 NPC			
	//2011크리스마스이벤트NPC(벨트헨)																					//				
//	10002	10002	1	28264	0	3	153.32	167.9	15.65	154.18	165.78	15.73	0	0	0	0	0	0	47	0		//	2011크리스마스_주정뱅이산타			
	//야숲-지하수로 추가 퀘스트																					//				
	20004	20004	1	28265	0	3	255.74	148.16	25.83	254.86	146.48	25.83	0	0	0	0	0	0	47	0		//	순찰대원아이만			
	20004	20004	1	28266	0	3	332.43	270.8	33.93	329.32	268.87	33.3	0	0	0	0	0	0	47	0		//	순찰대원자이트			
	20005	20005	1	28267	0	3	204.35	169.39	37.66	207.12	171.09	37.64	0	0	0	0	0	0	47	0		//	수습연금술사불프			
	20005	20005	1	28268	0	3	409.58	381.66	20.24	409.55	374.28	19.72	0	0	0	0	0	0	47	0		//	에텔레엔경비대원요슈카			
	20105	20105	1	28269	0	3	268.68	463.01	24.02	272.03	462.96	24.02	0	0	0	0	0	0	47	0		//	지하수로감시병요하임			
	20001	20001	1	28270	0	3	-175.62	74.99	0.36	-174.38	75.71	0.33	0	0	0	0	0	0	47	0		//	사로잡은야수보초병			
	//영원성의지대_필드부족NPC																					//				
	58101	58101	14	3046	0	3	99.14	95.86	20.24	104.06	88.08	20.52	0	0	0	0	0	0	47	0		//	영원성갈기_발디르			
	58101	58101	14	3047	0	3	119.44	80.26	22.83	110.9	84.56	21.52	0	0	0	0	0	0	47	0		//	영원성갈기_프레이			
	58101	58101	14	3048	0	3	45.94	-63.8	-13.5	33.19	-71.16	-15.33	0	0	0	0	0	0	47	0		//	영원성갈기_호디르			
	58101	58101	14	3049	0	3	33.82	-82.33	-15.42	27.26	-74.54	-16.06	0	0	0	0	0	0	47	0		//	영원성갈기_노르드			
	58101	58101	14	3050	0	3	127	-8.53	32.86	108.65	-9.12	31.83	0	0	0	0	0	0	47	0		//	영원성갈기_토르			
	//영원성의지대_미션부족NPC																					//				
	36	134	14	4066	0	3	0	0	0	0	0	0	0	0	0	0	0	0	47	7		//	영원성갈기_발디르			
	36	134	14	4067	0	3	0	0	0	0	0	0	0	0	0	0	0	0	47	5		//	영원성갈기_프레이			
	36	134	14	4068	0	3	0	0	0	0	0	0	0	0	0	0	0	0	47	3		//	영원성갈기_호디르			
	36	134	14	4069	0	3	0	0	0	0	0	0	0	0	0	0	0	0	47	2		//	영원성갈기_노르드			
	//익스트림챌린지_퀘스트NPC																					//				
	10006	10006	14	50112	0	3	69.26	-66.65	2.17	72.12	-67.38	2.06	0	0	0	0	0	0	47	0		//	몽환의학자_모즈			
//	10007	10007	14	50113	0	3	0	0	0	0	0	0	0	0	0	0	0	0	47	0		//	몽환의학자_라네스			
	//영원성의지대_필드퀘스트NPC																					//				
	58101	58101	14	28271	0	3	-123	106	-29.9	-118	111	-30.31	0	0	0	0	0	0	47	0		//	순례자 라마크리슈			
	58101	58101	14	28272	0	3	-24.9	22.9	-28	-31.9	15	-27.5	0	0	0	0	0	0	47	0		//	순례자 사다트			
	58101	58101	14	28273	0	3	2.5	104.4	-18	-3.1	106.6	-19.8	0	0	0	0	0	0	47	0		//	순례자 아마르티아			
	58101	58101	14	28274	0	3	-30.1	-102.8	-20.2	-36.3	-100.3	-21.1	0	0	0	0	0	0	47	0		//	순례자 운세트			
	58101	58101	14	28275	0	3	104.7	88	20	-36.3	-100.3	-21.1	0	0	0	0	0	0	47	0		//	숲의 수호자 아그라왈			
	58101	58101	14	28276	0	3	102.6	-36.1	32	94.8	-35.4	32.2	0	0	0	0	0	0	47	0		//	숲의 파수꾼 크리슈나			
	58101	58101	14	28277	0	3	101.2	-29.1	32.1	94.6	-29.4	31.93	0	0	0	0	0	0	47	0		//	숲의 파수꾼 아이쉬와라			
	58101	58101	1	28286	0	3	102	76.28	19.79	94.41	82.81	19.28	0	0	0	0	0	160002	47	0		//	라페클루아			
	//영원성의지대_미션퀘스트NPC																					//				
	36	134	14	28278	0	3	99.9	-0.38	31.9	91.8	-0.74	32.22	0	0	0	0	0	0	47	0		//	신목의 수호자 샤스트리			
	36	134	14	28279	0	3	101.25	-19.59	32.02	91.5	-18.37	31.8	0	0	0	0	0	0	47	0		//	원정군 작전장교 밀슈타인			
	//일본_이벤트요원																					//				
//	10002	10002	1	64083	0	3	118.17	151.7	14.04	108.7	263.4	15.96	0	0	0	0	0	0	47	0		//	일본이벤트NPC_행운응모권교환상인			
//	10002	10002	14	64084	0	3	99.7	171.43	12.78	189.34	199.12	18.74	0	0	0	0	0	0	47	0		//	일본이벤트NPC_트레져헌터요원			
//	10002	10002	14	41013	0	3	156.8	167.5	15.88	150.36	147.28	15.88	0	0	0	0	0	0	47	0		//	일본이벤트NPC_마이스타			
	//길드상인추가																					//				
	10001	10001	1	64702	0	3	40.89	-3.37	-12.49	-39.24	-3.69	-12.49	0	0	0	0	0	0	47	0		//	길드상인_트링겔			
	10002	10002	1	64701	0	3	190.4	212.49	21.97	190.05	211.36	21.98	0	0	0	0	0	0	47	0		//	길드상인_벨트헨			
	10003	10003	1	64703	0	3	566.33	201.69	78.83	564.48	200.99	78.83	0	0	0	0	0	0	47	0		//	길드상인_에텔레인_1호점			
	10003	10003	1	64706	0	3	358.66	570	115.19	359.59	567.34	115.19	0	0	0	0	0	0	47	0		//	길드상인_에텔레인_2호점			
	10004	10004	1	64704	0	3	96.08	1.29	-2.09	93.27	0.96	-2.1	0	0	0	0	0	0	47	0		//	길드상인_오크라			
	10006	10006	1	64705	0	3	22.7	-147.37	0.34	23.2	-149.02	0.33	0	0	0	0	0	0	47	0		//	길드상인_코르토크			
	10001	10001	1	64714	0	3	40.89	-5.41	-12.49	-39.24	-3.69	-12.49	0	0	0	0	0	0	47	0		//	UP상인_트링겔			
	10002	10002	1	64713	0	3	193.86	210.17	21.97	190.05	211.36	21.98	0	0	0	0	0	0	47	0		//	UP상인_벨트헨			
	10003	10003	1	64715	0	3	564.76	204.8	78.83	564.48	200.99	78.83	0	0	0	0	0	0	47	0		//	UP상인_에텔레인_1호점			
	10003	10003	1	64718	0	3	361.92	570.43	115.19	359.59	567.34	115.19	0	0	0	0	0	0	47	0		//	UP상인_에텔레인_2호점			
	10004	10004	1	64716	0	3	96.08	-2.34	-2.09	93.27	0.96	-2.1	0	0	0	0	0	0	47	0		//	UP상인_오크라			
	10006	10006	1	64717	0	3	24.31	-151.2	0.34	23.2	-149.02	0.33	0	0	0	0	0	0	47	0		//	UP상인_코르토크			
	//일일퀘스트NPC(오크라_추가)																					//				
	10004	10004	5	28288	0	3	133.69	-180.36	7.28	133.8	-179.07	7.35	0	0	0	0	0	0	47	0		//	수호자_아만			
	10004	10004	5	28289	0	3	119.01	-181.65	7.26	119.03	-180.28	7.31	0	0	0	0	0	0	47	0		//	수호자_노스			
	10004	10004	5	28290	0	3	114.64	-176.56	7.48	115.93	-176.63	7.47	0	0	0	0	0	0	47	0		//	수호자_나베쉬			
	10004	10004	5	28293	0	3	107.06	-34	5.6	105.38	-32.93	4.98	0	0	0	0	0	0	47	0		//	DR_M.D.			
	10004	10004	5	28292	0	3	-33.86	25.63	6.73	-33.78	24.55	6.41	0	0	0	0	0	0	47	0		//	미스터포츈			
	10004	10004	5	28294	0	3	23.8	96.78	5.63	25.37	96.56	5.63	0	0	0	0	0	0	47	0		//	조사관_매덤스			
	56001	56001	5	28291	0	3	-150.01	113.61	-1.4	-149.97	111.74	-1.32	0	0	0	0	0	0	47	0		//	피곤한_경비병			
	//점핑NPC추가																					//				
//	10002	10002	1	64707	0	3	178	169.75	16	171.14	169.4	16.01	0	0	0	0	0	0	47	0		//	점핑티켓_교환원_마스터AS			
//	10002	10002	1	64708	0	3	180.17	172.42	16.01	178.2	172.68	16	0	0	0	0	0	0	47	0		//	점핑조각_교환원_플라이			
	//아스토레아협곡 퀘스트npc																					//				
	58121	58121	14	28321	0	3	-149.32	-154.44	-9.21	-150.96	-153.8	-9.21	0	0	0	0	0	0	47	0		//	탐험가쿠마르	28321		
	58121	58121	14	28322	0	3	-148.52	-136.53	-9.21	-147.57	-136.15	-9.21	0	0	0	0	0	0	47	0		//	보물사냥꾼사미르	28322		
	58121	58121	14	28323	0	3	-76.63	-88.68	-6.68	-75.65	-89.63	-6.71	0	0	0	0	0	0	47	0		//	낡은상자1	28323		
	58121	58121	14	28324	0	3	-50.39	-120.14	-7.49	-49.93	-120.19	-7.49	0	0	0	0	0	0	47	0		//	낡은상자2	28324		
	58121	58121	14	28325	0	3	-9.36	-78.61	-7.51	-8.76	-78.71	-7.61	0	0	0	0	0	0	47	0		//	낡은상자3	28325		
	58121	58121	14	28326	0	3	-18.43	-95.54	-9.32	-18.08	-97.65	-9.84	0	0	0	0	0	0	47	0		//	고고학자아마르	28326		
