//복권스크립트_국내																																	
//					소모성 아이템일 경우 해당 아이템의 개수 설정																												
//			0 아이템 스크립트와 연결		장비 아이템일 경우 해당 아이템의 등급 설정																												
//			1 드랍 스크립트와 연결		드랍 스크립트와 연결 시 드랍 스크립트 내의 IGType을 사용																												
//	복권ID	아이템개수	랜덤유무1	아이템코드1	아이템타입1	랜덤유무2	아이템코드2	아이템타입2	랜덤유무3	아이템코드3	아이템타입3	랜덤유무4	아이템코드4	아이템타입4	랜덤유무5	아이템코드5	아이템타입5	랜덤유무6	아이템코드6	아이템타입6	랜덤유무7	아이템코드7	아이템타입7	랜덤유무8	아이템코드8	아이템타입8							
	LotteryID	ItemNum	Random1	ItemCode1	IGType1	Random2	ItemCode2	IGType2	Random3	ItemCode3	IGType3	Random4	ItemCode4	IGType4	Random5	ItemCode5	IGType5	Random6	ItemCode6	IGType6	Random7	ItemCode7	IGType7	Random8	ItemCode8	IGType8	FieldEnd						
	610	6	0	6655	8	1	22014	0	1	22026	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//크림슨슬라임보물상자						
	611	6	0	6655	10	1	22015	0	1	22027	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//광폭한쥐보물상자						
	612	6	0	6655	10	1	22016	0	1	22028	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//흉폭한거미보물상자						
	613	6	0	6655	12	1	22017	0	1	22029	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//결정체의괴물보물상자						
	614	6	0	6655	12	1	22018	0	1	22030	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//에르체베토보물상자						
	615	6	0	6655	14	1	22019	0	1	22031	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//스칼렛드래곤보물상자						
	616	6	0	6655	14	1	22020	0	1	22032	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//노블드래곤보물상자						
	617	6	0	6655	16	1	22021	0	1	22033	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//인페르노투스보물상자						
	618	6	0	6655	16	1	22022	0	1	22034	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//타나토커스보물상자						
	619	6	0	6655	20	1	22023	0	1	22035	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//성전의배신자보물상자						
	620	6	0	6655	20	1	22024	0	1	22036	0	1	22042	0	1	22048	0	1	22049	0	0	0	0	0	0	0	//타락천사보물상자						
	621	4	0	3402	1	0	3684	1	0	3685	1	0	3686	1	0	0	0	0	0	0	0	0	0	0	0	0	//오크피그의로슈엘파츠상자						
	622	4	0	3405	1	0	3684	1	0	3685	1	0	3686	1	0	0	0	0	0	0	0	0	0	0	0	0	//흰색오크피그의로슈엘파츠상자						
	623	4	0	3408	1	0	3684	1	0	3685	1	0	3686	1	0	0	0	0	0	0	0	0	0	0	0	0	//검정오크피그의로슈엘파츠상자						
	624	4	0	3401	1	0	3681	1	0	3682	1	0	3683	1	0	0	0	0	0	0	0	0	0	0	0	0	//큰발표범의로슈엘파츠상자						
	625	4	0	3404	1	0	3681	1	0	3682	1	0	3683	1	0	0	0	0	0	0	0	0	0	0	0	0	//검정큰발표범의로슈엘파츠상자						
	626	4	0	3407	1	0	3681	1	0	3682	1	0	3683	1	0	0	0	0	0	0	0	0	0	0	0	0	//얼룩무늬큰발표범의로슈엘파츠상자						
	627	3	0	3689	1	0	3690	1	0	3691	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칼버스의파츠상자						
	628	1	1	48263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의비약_2(10분)_보상상자						
	629	1	1	48264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의비약_2(30분)_보상상자						
	630	1	1	48265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의비약_2(60분)_보상상자						
	631	1	1	48266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의비약_2(6시간)_보상상자						
	632	1	1	48267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의비약_2(12시간)_보상상자						
	633	1	1	48268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의비약_2(24시간)_보상상자						
	634	1	1	48269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의기세(10분)_보상상자						
	635	1	1	48270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의기세(30분)_보상상자						
	636	1	1	48271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의기세(60분)_보상상자						
	637	1	1	48272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의기세(6시간)_보상상자						
	638	1	1	48273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의기세(12시간)_보상상자						
	639	1	1	48274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의기세(24시간)_보상상자						
	640	1	1	48275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의정기(10분)_보상상자						
	641	1	1	48276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의정기(30분)_보상상자						
	642	1	1	48277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의정기(60분)_보상상자						
	643	1	1	48278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의정기(6시간)_보상상자						
	644	1	1	48279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의정기(12시간)_보상상자						
	645	1	1	48280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의정기(24시간)_보상상자						
	646	1	1	48281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의혼(10분)_보상상자						
	647	1	1	48282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의혼(30분)_보상상자						
	648	1	1	48283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의혼(60분)_보상상자						
	649	1	1	48284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의혼(6시간)_보상상자						
	650	1	1	48285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의혼(12시간)_보상상자						
	651	1	1	48286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//승냥이의혼(24시간)_보상상자						
//	652	4	0	55663	1	1	95520	0	1	95521	0	0	55692	1	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_80레벨(버서커)						
//	653	7	0	55664	1	0	49005	10	0	49010	10	0	49015	10	0	49020	10	0	49025	10	0	4133	10	0	0	0	//일본_점핑이벤트레벨달성선물상자_90레벨(버서커)						
//	654	8	0	55665	1	1	96049	0	1	96050	0	1	96051	0	1	96052	0	0	4198	10	0	4122	10	0	4186	5	//일본_점핑이벤트레벨달성선물상자_100레벨(버서커)						
//	655	2	0	55666	1	0	3842	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_110레벨(버서커)						
//	656	7	0	55667	1	0	49005	30	0	49010	30	0	49015	30	0	49020	30	0	49025	30	0	4133	50	0	0	0	//일본_점핑이벤트레벨달성선물상자_120레벨(버서커)						
//	657	2	0	7248	3	0	7252	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_130레벨(버서커)						
//	658	4	0	55669	1	1	95522	0	1	95523	0	0	55693	1	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_80레벨(드래곤)						
//	659	7	0	55670	1	0	49005	10	0	49010	10	0	49015	10	0	49020	10	0	49025	10	0	4133	10	0	0	0	//일본_점핑이벤트레벨달성선물상자_90레벨(드래곤)						
//	660	8	0	55671	1	1	96049	0	1	96050	0	1	96051	0	1	96052	0	0	4198	10	0	4122	10	0	4186	5	//일본_점핑이벤트레벨달성선물상자_100레벨(드래곤)						
//	661	2	0	55672	1	0	3843	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_110레벨(드래곤)						
//	662	7	0	55673	1	0	49005	30	0	49010	30	0	49015	30	0	49020	30	0	49025	30	0	4133	50	0	0	0	//일본_점핑이벤트레벨달성선물상자_120레벨(드래곤)						
//	663	2	0	7248	3	0	7252	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_130레벨(드래곤)						
//	664	4	0	55675	1	1	95524	0	1	95525	0	0	55694	1	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_80레벨(발키리)						
//	665	7	0	55676	1	0	49005	10	0	49010	10	0	49015	10	0	49020	10	0	49025	10	0	4133	10	0	0	0	//일본_점핑이벤트레벨달성선물상자_90레벨(발키리)						
//	666	8	0	55677	1	1	96049	0	1	96050	0	1	96051	0	1	96052	0	0	4198	10	0	4122	10	0	4186	5	//일본_점핑이벤트레벨달성선물상자_100레벨(발키리)						
//	667	2	0	55678	1	0	3845	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_110레벨(발키리)						
//	668	7	0	55679	1	0	49005	30	0	49010	30	0	49015	30	0	49020	30	0	49025	30	0	4133	50	0	0	0	//일본_점핑이벤트레벨달성선물상자_120레벨(발키리)						
//	669	2	0	7248	3	0	7252	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_130레벨(발키리)						
//	670	4	0	55681	1	1	95526	0	1	95527	0	0	55695	1	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_80레벨(엘리)						
//	671	7	0	55682	1	0	49005	10	0	49010	10	0	49015	10	0	49020	10	0	49025	10	0	4133	10	0	0	0	//일본_점핑이벤트레벨달성선물상자_90레벨(엘리)						
//	672	8	0	55683	1	1	96049	0	1	96050	0	1	96051	0	1	96052	0	0	4198	10	0	4122	10	0	4186	5	//일본_점핑이벤트레벨달성선물상자_100레벨(엘리)						
//	673	2	0	55684	1	0	3846	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_110레벨(엘리)						
//	674	7	0	55685	1	0	49005	30	0	49010	30	0	49015	30	0	49020	30	0	49025	30	0	4133	50	0	0	0	//일본_점핑이벤트레벨달성선물상자_120레벨(엘리)						
//	675	2	0	7248	3	0	7252	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_130레벨(엘리)						
//	676	4	0	55687	1	1	95528	0	1	95529	0	0	55696	1	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_80레벨(섀도우)						
//	677	7	0	55688	1	0	49005	10	0	49010	10	0	49015	10	0	49020	10	0	49025	10	0	4133	10	0	0	0	//일본_점핑이벤트레벨달성선물상자_90레벨(섀도우)						
//	678	8	0	55689	1	1	96049	0	1	96050	0	1	96051	0	1	96052	0	0	4198	10	0	4122	10	0	4186	5	//일본_점핑이벤트레벨달성선물상자_100레벨(섀도우)						
//	679	2	0	55690	1	0	3844	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_110레벨(섀도우)						
//	680	7	0	55691	1	0	49005	30	0	49010	30	0	49015	30	0	49020	30	0	49025	30	0	4133	50	0	0	0	//일본_점핑이벤트레벨달성선물상자_120레벨(섀도우)						
//	681	2	0	7248	3	0	7252	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//일본_점핑이벤트레벨달성선물상자_130레벨(섀도우)						
	682	8	0	53001	10307	0	53002	10307	0	53003	10307	0	53004	10307	0	53005	10307	0	53006	10307	0	53007	10307	0	53008	10307	//일본_점핑이벤트미완방어구상자(버서커)						
	683	8	0	53009	10307	0	53010	10307	0	53011	10307	0	53012	10307	0	53013	10307	0	53014	10307	0	53015	10307	0	53016	10307	//일본_점핑이벤트미완방어구상자(드래곤)						
	684	8	0	53025	10307	0	53026	10307	0	53027	10307	0	53028	10307	0	53029	10307	0	53030	10307	0	53031	10307	0	53032	10307	//일본_점핑이벤트미완방어구상자(발키리)						
	685	8	0	53033	10307	0	53034	10307	0	53035	10307	0	53036	10307	0	53037	10307	0	53038	10307	0	53039	10307	0	53040	10307	//일본_점핑이벤트미완방어구상자(엘리)						
	686	8	0	53017	10307	0	53018	10307	0	53019	10307	0	53020	10307	0	53021	10307	0	53022	10307	0	53023	10307	0	53024	10307	//일본_점핑이벤트미완방어구상자(섀도우)						
	687	8	0	52000	10308	0	52001	10308	0	52002	10308	0	52003	10308	0	52004	10308	0	52005	10308	0	52006	10308	0	52007	10308	//일본_복권_얼티메이트8인챈_3소켓세트(버서커)						
	688	8	0	52008	10308	0	52009	10308	0	52010	10308	0	52011	10308	0	52012	10308	0	52013	10308	0	52014	10308	0	52015	10308	//일본_복권_얼티메이트8인챈_3소켓세트(드래곤)						
	689	8	0	52024	10308	0	52025	10308	0	52026	10308	0	52027	10308	0	52028	10308	0	52029	10308	0	52030	10308	0	52031	10308	//일본_복권_얼티메이트8인챈_3소켓세트(발키리)						
	690	8	0	52016	10308	0	52017	10308	0	52018	10308	0	52019	10308	0	52020	10308	0	52021	10308	0	52022	10308	0	52023	10308	//일본_복권_얼티메이트8인챈_3소켓세트(엘리)						
	691	8	0	52032	10308	0	52033	10308	0	52034	10308	0	52035	10308	0	52036	10308	0	52037	10308	0	52038	10308	0	52039	10308	//일본_복권_얼티메이트8인챈_3소켓세트(섀도우)						
	692	8	0	52000	10307	0	52001	10307	0	52002	10307	0	52003	10307	0	52004	10307	0	52005	10307	0	52006	10307	0	52007	10307	//일본_복권_얼티메이트7인챈_3소켓세트(버서커)						
	693	8	0	52008	10307	0	52009	10307	0	52010	10307	0	52011	10307	0	52012	10307	0	52013	10307	0	52014	10307	0	52015	10307	//일본_복권_얼티메이트7인챈_3소켓세트(드래곤)						
	694	8	0	52024	10307	0	52025	10307	0	52026	10307	0	52027	10307	0	52028	10307	0	52029	10307	0	52030	10307	0	52031	10307	//일본_복권_얼티메이트7인챈_3소켓세트(발키리)						
	695	8	0	52016	10307	0	52017	10307	0	52018	10307	0	52019	10307	0	52020	10307	0	52021	10307	0	52022	10307	0	52023	10307	//일본_복권_얼티메이트7인챈_3소켓세트(엘리)						
	696	8	0	52032	10307	0	52033	10307	0	52034	10307	0	52035	10307	0	52036	10307	0	52037	10307	0	52038	10307	0	52039	10307	//일본_복권_얼티메이트7인챈_3소켓세트(섀도우)						
	697	8	0	52000	10306	0	52001	10306	0	52002	10306	0	52003	10306	0	52004	10306	0	52005	10306	0	52006	10306	0	52007	10306	//일본_복권_얼티메이트6인챈_3소켓세트(버서커)						
	698	8	0	52008	10306	0	52009	10306	0	52010	10306	0	52011	10306	0	52012	10306	0	52013	10306	0	52014	10306	0	52015	10306	//일본_복권_얼티메이트6인챈_3소켓세트(드래곤)						
	699	8	0	52024	10306	0	52025	10306	0	52026	10306	0	52027	10306	0	52028	10306	0	52029	10306	0	52030	10306	0	52031	10306	//일본_복권_얼티메이트6인챈_3소켓세트(발키리)						
	700	8	0	52016	10306	0	52017	10306	0	52018	10306	0	52019	10306	0	52020	10306	0	52021	10306	0	52022	10306	0	52023	10306	//일본_복권_얼티메이트6인챈_3소켓세트(엘리)						
	701	8	0	52032	10306	0	52033	10306	0	52034	10306	0	52035	10306	0	52036	10306	0	52037	10306	0	52038	10306	0	52039	10306	//일본_복권_얼티메이트6인챈_3소켓세트(섀도우)						
	702	8	0	52000	10408	0	52001	10408	0	52002	10408	0	52003	10408	0	52004	10408	0	52005	10408	0	52006	10408	0	52007	10408	//일본_복권_얼티메이트8인챈_4소켓세트(버서커)						
	703	8	0	52008	10408	0	52009	10408	0	52010	10408	0	52011	10408	0	52012	10408	0	52013	10408	0	52014	10408	0	52015	10408	//일본_복권_얼티메이트8인챈_4소켓세트(드래곤)						
	704	8	0	52024	10408	0	52025	10408	0	52026	10408	0	52027	10408	0	52028	10408	0	52029	10408	0	52030	10408	0	52031	10408	//일본_복권_얼티메이트8인챈_4소켓세트(발키리)						
	705	8	0	52016	10408	0	52017	10408	0	52018	10408	0	52019	10408	0	52020	10408	0	52021	10408	0	52022	10408	0	52023	10408	//일본_복권_얼티메이트8인챈_4소켓세트(엘리)						
	706	8	0	52032	10408	0	52033	10408	0	52034	10408	0	52035	10408	0	52036	10408	0	52037	10408	0	52038	10408	0	52039	10408	//일본_복권_얼티메이트8인챈_4소켓세트(섀도우)						
	707	8	0	52000	10407	0	52001	10407	0	52002	10407	0	52003	10407	0	52004	10407	0	52005	10407	0	52006	10407	0	52007	10407	//일본_복권_얼티메이트7인챈_4소켓세트(버서커)						
	708	8	0	52008	10407	0	52009	10407	0	52010	10407	0	52011	10407	0	52012	10407	0	52013	10407	0	52014	10407	0	52015	10407	//일본_복권_얼티메이트7인챈_4소켓세트(드래곤)						
	709	8	0	52024	10407	0	52025	10407	0	52026	10407	0	52027	10407	0	52028	10407	0	52029	10407	0	52030	10407	0	52031	10407	//일본_복권_얼티메이트7인챈_4소켓세트(발키리)						
	710	8	0	52016	10407	0	52017	10407	0	52018	10407	0	52019	10407	0	52020	10407	0	52021	10407	0	52022	10407	0	52023	10407	//일본_복권_얼티메이트7인챈_4소켓세트(엘리)						
	711	8	0	52032	10407	0	52033	10407	0	52034	10407	0	52035	10407	0	52036	10407	0	52037	10407	0	52038	10407	0	52039	10407	//일본_복권_얼티메이트7인챈_4소켓세트(섀도우)						
	712	8	0	52000	10406	0	52001	10406	0	52002	10406	0	52003	10406	0	52004	10406	0	52005	10406	0	52006	10406	0	52007	10406	//일본_복권_얼티메이트6인챈_4소켓세트(버서커)						
	713	8	0	52008	10406	0	52009	10406	0	52010	10406	0	52011	10406	0	52012	10406	0	52013	10406	0	52014	10406	0	52015	10406	//일본_복권_얼티메이트6인챈_4소켓세트(드래곤)						
	714	8	0	52024	10406	0	52025	10406	0	52026	10406	0	52027	10406	0	52028	10406	0	52029	10406	0	52030	10406	0	52031	10406	//일본_복권_얼티메이트6인챈_4소켓세트(발키리)						
	715	8	0	52016	10406	0	52017	10406	0	52018	10406	0	52019	10406	0	52020	10406	0	52021	10406	0	52022	10406	0	52023	10406	//일본_복권_얼티메이트6인챈_4소켓세트(엘리)						
	716	8	0	52032	10406	0	52033	10406	0	52034	10406	0	52035	10406	0	52036	10406	0	52037	10406	0	52038	10406	0	52039	10406	//일본_복권_얼티메이트6인챈_4소켓세트(섀도우)						
	717	8	0	52000	10508	0	52001	10508	0	52002	10508	0	52003	10508	0	52004	10508	0	52005	10508	0	52006	10508	0	52007	10508	//일본_복권_얼티메이트8인챈_5소켓세트(버서커)						
	718	8	0	52008	10508	0	52009	10508	0	52010	10508	0	52011	10508	0	52012	10508	0	52013	10508	0	52014	10508	0	52015	10508	//일본_복권_얼티메이트8인챈_5소켓세트(드래곤)						
	719	8	0	52024	10508	0	52025	10508	0	52026	10508	0	52027	10508	0	52028	10508	0	52029	10508	0	52030	10508	0	52031	10508	//일본_복권_얼티메이트8인챈_5소켓세트(발키리)						
	720	8	0	52016	10508	0	52017	10508	0	52018	10508	0	52019	10508	0	52020	10508	0	52021	10508	0	52022	10508	0	52023	10508	//일본_복권_얼티메이트8인챈_5소켓세트(엘리)						
	721	8	0	52032	10508	0	52033	10508	0	52034	10508	0	52035	10508	0	52036	10508	0	52037	10508	0	52038	10508	0	52039	10508	//일본_복권_얼티메이트8인챈_5소켓세트(섀도우)						
	722	8	0	52000	10507	0	52001	10507	0	52002	10507	0	52003	10507	0	52004	10507	0	52005	10507	0	52006	10507	0	52007	10507	//일본_복권_얼티메이트7인챈_5소켓세트(버서커)						
	723	8	0	52008	10507	0	52009	10507	0	52010	10507	0	52011	10507	0	52012	10507	0	52013	10507	0	52014	10507	0	52015	10507	//일본_복권_얼티메이트7인챈_5소켓세트(드래곤)						
	724	8	0	52024	10507	0	52025	10507	0	52026	10507	0	52027	10507	0	52028	10507	0	52029	10507	0	52030	10507	0	52031	10507	//일본_복권_얼티메이트7인챈_5소켓세트(발키리)						
	725	8	0	52016	10507	0	52017	10507	0	52018	10507	0	52019	10507	0	52020	10507	0	52021	10507	0	52022	10507	0	52023	10507	//일본_복권_얼티메이트7인챈_5소켓세트(엘리)						
	726	8	0	52032	10507	0	52033	10507	0	52034	10507	0	52035	10507	0	52036	10507	0	52037	10507	0	52038	10507	0	52039	10507	//일본_복권_얼티메이트7인챈_5소켓세트(섀도우)						
	727	8	0	52000	10506	0	52001	10506	0	52002	10506	0	52003	10506	0	52004	10506	0	52005	10506	0	52006	10506	0	52007	10506	//일본_복권_얼티메이트6인챈_5소켓세트(버서커)						
	728	8	0	52008	10506	0	52009	10506	0	52010	10506	0	52011	10506	0	52012	10506	0	52013	10506	0	52014	10506	0	52015	10506	//일본_복권_얼티메이트6인챈_5소켓세트(드래곤)						
	729	8	0	52024	10506	0	52025	10506	0	52026	10506	0	52027	10506	0	52028	10506	0	52029	10506	0	52030	10506	0	52031	10506	//일본_복권_얼티메이트6인챈_5소켓세트(발키리)						
	730	8	0	52016	10506	0	52017	10506	0	52018	10506	0	52019	10506	0	52020	10506	0	52021	10506	0	52022	10506	0	52023	10506	//일본_복권_얼티메이트6인챈_5소켓세트(엘리)						
	731	8	0	52032	10506	0	52033	10506	0	52034	10506	0	52035	10506	0	52036	10506	0	52037	10506	0	52038	10506	0	52039	10506	//일본_복권_얼티메이트6인챈_5소켓세트(섀도우)						
	732	5	0	55747	1	0	55757	1	0	62014	1	0	62015	1	0	55758	1	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_버서커_점핑상자						
	733	5	0	55748	1	0	55757	1	0	62014	1	0	62015	1	0	55758	1	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_드래곤나이트_점핑상자						
	734	5	0	55749	1	0	55757	1	0	62014	1	0	62015	1	0	55758	1	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_섀도우_점핑상자						
	735	5	0	55750	1	0	55757	1	0	62014	1	0	62015	1	0	55758	1	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_발키리_점핑상자						
	736	5	0	55751	1	0	55757	1	0	62014	1	0	62015	1	0	55758	1	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_엘리멘탈리스트_점핑상자						
	737	5	0	55752	1	1	111	0	1	112	0	1	121	0	1	122	0	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_버서커_무구상자						
	738	5	0	55753	1	1	123	0	1	124	0	1	133	0	1	134	0	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_드래곤나이트_무구상자						
	739	5	0	55754	1	1	135	0	1	136	0	1	145	0	1	146	0	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_섀도우_무구상자						
	740	5	0	55755	1	1	147	0	1	148	0	1	157	0	1	158	0	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_발키리_무구상자						
	741	5	0	55756	1	1	159	0	1	160	0	1	169	0	1	170	0	0	0	0	0	0	0	0	0	0	//국내_점핑이벤트_엘리멘탈리스트_무구상자						
	742	8	1	113	0	1	114	0	1	115	0	1	116	0	1	117	0	1	118	0	1	119	0	1	120	0	//국내_점핑이벤트_버서커_방어구상자						
	743	8	1	125	0	1	126	0	1	127	0	1	128	0	1	129	0	1	130	0	1	131	0	1	132	0	//국내_점핑이벤트_드래곤나이트_방어구상자						
	744	8	1	137	0	1	138	0	1	139	0	1	140	0	1	141	0	1	142	0	1	143	0	1	144	0	//국내_점핑이벤트_섀도우_방어구상자						
	745	8	1	149	0	1	150	0	1	151	0	1	152	0	1	153	0	1	154	0	1	155	0	1	156	0	//국내_점핑이벤트_발키리_방어구상자						
	746	8	1	161	0	1	162	0	1	163	0	1	164	0	1	165	0	1	166	0	1	167	0	1	168	0	//국내_점핑이벤트_엘리멘탈리스트_방어구상자						
	747	2	0	50252	50000	0	50253	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//아리만스킨상자						
	748	8	0	51000	10512	0	51028	10512	0	51001	10512	0	51002	10512	0	51003	10512	0	51004	10512	0	51005	10512	0	51006	10512	//엘리트1방어구세트_12인챈_5소켓(B)						
	749	8	0	51000	10412	0	51028	10412	0	51001	10412	0	51002	10412	0	51003	10412	0	51004	10412	0	51005	10412	0	51006	10412	//엘리트1방어구세트_12인챈_4소켓(B)						
	750	8	0	51000	10312	0	51028	10312	0	51001	10312	0	51002	10312	0	51003	10312	0	51004	10312	0	51005	10312	0	51006	10312	//엘리트1방어구세트_12인챈_3소켓(B)						
	751	8	0	51000	10510	0	51028	10510	0	51001	10510	0	51002	10510	0	51003	10510	0	51004	10510	0	51005	10510	0	51006	10510	//엘리트1방어구세트_10인챈_5소켓(B)						
	752	8	0	51000	10410	0	51028	10410	0	51001	10410	0	51002	10410	0	51003	10410	0	51004	10410	0	51005	10410	0	51006	10410	//엘리트1방어구세트_10인챈_4소켓(B)						
	753	8	0	51000	10310	0	51028	10310	0	51001	10310	0	51002	10310	0	51003	10310	0	51004	10310	0	51005	10310	0	51006	10310	//엘리트1방어구세트_10인챈_3소켓(B)						
	754	8	0	51000	10507	0	51028	10507	0	51001	10507	0	51002	10507	0	51003	10507	0	51004	10507	0	51005	10507	0	51006	10507	//엘리트1방어구세트_7인챈_5소켓(B)						
	755	8	0	51000	10407	0	51028	10407	0	51001	10407	0	51002	10407	0	51003	10407	0	51004	10407	0	51005	10407	0	51006	10407	//엘리트1방어구세트_7인챈_4소켓(B)						
	756	8	0	51000	10307	0	51028	10307	0	51001	10307	0	51002	10307	0	51003	10307	0	51004	10307	0	51005	10307	0	51006	10307	//엘리트1방어구세트_7인챈_3소켓(B)						
	757	8	0	51000	10500	0	51028	10500	0	51001	10500	0	51002	10500	0	51003	10500	0	51004	10500	0	51005	10500	0	51006	10500	//엘리트1방어구세트_0인챈_5소켓(B)						
	758	8	0	51000	10400	0	51028	10400	0	51001	10400	0	51002	10400	0	51003	10400	0	51004	10400	0	51005	10400	0	51006	10400	//엘리트1방어구세트_0인챈_4소켓(B)						
	759	8	0	51000	10300	0	51028	10300	0	51001	10300	0	51002	10300	0	51003	10300	0	51004	10300	0	51005	10300	0	51006	10300	//엘리트1방어구세트_0인챈_3소켓(B)						
	760	8	0	51007	10512	0	51029	10512	0	51008	10512	0	51009	10512	0	51010	10512	0	51011	10512	0	51012	10512	0	51013	10512	//엘리트1방어구세트_12인챈_5소켓(D)						
	761	8	0	51007	10412	0	51029	10412	0	51008	10412	0	51009	10412	0	51010	10412	0	51011	10412	0	51012	10412	0	51013	10412	//엘리트1방어구세트_12인챈_4소켓(D)						
