//Version0.0.0.2		
//캐릭터데이터코드//코드대역폭800만까지		
//2007-10-09	8943958167905867108965-91761867-3458917-34571475	
dwCode	szFileName	FieldEnd
33293 Data\Icon\element\Etc\v_TreeRoot.tga		
33294 Data\Icon\element\Etc\v_EhntPiece.tga		
33295 Data\Icon\element\Etc\v_EhntRoot.tga		
33296 Data\Icon\element\Etc\v_GoldBag.tga		
33297 Data\Icon\element\Etc\v_SilverBag.tga		
33298 Data\Icon\element\Etc\v_RockBag.tga		
33299 Data\Icon\element\Etc\v_GlassPowderBag.tga		
33300 Data\Icon\element\Etc\v_Jewel1Piece.tga		
33301 Data\Icon\element\Etc\v_Jewel2Piece.tga		
33302 Data\Icon\element\Etc\v_Jewel3Piece.tga		
33303 Data\Icon\element\Etc\v_Jewel4Piece.tga		
33304 Data\Icon\element\Etc\v_Jewel5Piece.tga		
33305 Data\Icon\element\Etc\v_Jewel6Piece.tga		
33306 Data\Icon\element\Etc\v_Jewel7Piece.tga		
33307 Data\Icon\element\Etc\v_Jewel8Piece.tga		
33308 Data\Icon\element\Etc\v_Jewel9Piece.tga		
33309 Data\Icon\element\Etc\v_Jewel10Piece.tga		
33310 Data\Icon\element\Etc\v_Jewel11Piece.tga		
33311 Data\Icon\element\Etc\v_Jewel12Piece.tga		
33312 Data\Icon\element\Etc\v_Jewel13Piece.tga		
33313 Data\Icon\element\Etc\v_Jewel14Piece.tga		
33314 Data\Icon\element\Etc\v_Jewel15Piece.tga		
33315 Data\Icon\element\Etc\v_QuestionMark.tga		
33316 Data\Icon\element\Etc\v_emptyglassA.tga		
33317 Data\Icon\element\Etc\v_emptyglassB.tga		
33318 Data\Icon\element\Etc\v_emptyglassC.tga		
33319 Data\Icon\element\Etc\v_beer1.tga		
33320 Data\Icon\element\Etc\v_beer2.tga		
33321 Data\Icon\element\Etc\v_beer3.tga		
33322 Data\Icon\element\Etc\v_beer4.tga		
33401 Data\Icon\element\Potion\v_DevilsPotion1.tga		
33402 Data\Icon\element\Potion\v_DevilsPotion2.tga		
33403 Data\Icon\element\Potion\v_DevilsPotion3.tga		
33404 Data\Icon\element\Potion\v_DevilsPotion4.tga		
33405 Data\Icon\element\Potion\v_DevilsPotion5.tga		
33501 Data\Icon\element\Gamble\v_LuckyCoin.tga		
33502 Data\Icon\element\Gamble\v_Diamond001.tga		
33503 Data\Icon\element\Gamble\v_Diamond002.tga		
33504 Data\Icon\element\Gamble\v_Diamond003.tga		
33505 Data\Icon\element\Gamble\v_Diamond004.tga		
33506 Data\Icon\element\Gamble\v_Diamond005.tga		
33507 Data\Icon\element\Gamble\v_Diamond006.tga		
33601 Data\Icon\element\Speciality\v_SpecialItem1.tga		
33602 Data\Icon\element\Speciality\v_SpecialItem2.tga		
33603 Data\Icon\element\Speciality\v_SpecialItem3.tga		
33604 Data\Icon\element\Speciality\v_SpecialItem4.tga		
33605 Data\Icon\element\Speciality\v_SpecialItem5.tga		
33606 Data\Icon\element\Speciality\v_SpecialItem6.tga		
33607 Data\Icon\element\Speciality\v_SpecialItem7.tga		
33608 Data\Icon\element\Speciality\v_SpecialItem8.tga		
33609 Data\Icon\element\Speciality\v_SpecialItem9.tga		
33610 Data\Icon\element\Speciality\v_SpecialItem10.tga		
33611 Data\Icon\element\Speciality\v_SpecialItem11.tga		
33612 Data\Icon\element\Speciality\v_SpecialItem12.tga		
33613 Data\Icon\element\Speciality\v_SpecialItem13.tga		
33614 Data\Icon\element\Speciality\v_SpecialItem14.tga		
33615 Data\Icon\element\Speciality\v_SpecialItem15.tga		
33616 Data\Icon\element\Speciality\v_SpecialItem16.tga		
33617 Data\Icon\element\Speciality\v_SpecialItem17.tga		
33618 Data\Icon\element\Speciality\v_SpecialItem18.tga		
33619 Data\Icon\element\Speciality\v_SpecialItem19.tga		
33620 Data\Icon\element\Speciality\v_SpecialItem20.tga		
33621 Data\Icon\element\Speciality\v_SpecialItem21.tga		
33622 Data\Icon\element\Speciality\v_SpecialItem22.tga		
33623 Data\Icon\element\Speciality\v_SpecialItem23.tga		
33624 Data\Icon\element\Speciality\v_SpecialItem24.tga		
33625 Data\Icon\element\Speciality\v_SpecialItem25.tga		
33626 Data\Icon\element\Speciality\v_SpecialItem26.tga		
33627 Data\Icon\element\Speciality\v_SpecialItem27.tga		
33628 Data\Icon\element\Speciality\v_SpecialItem28.tga		
33629 Data\Icon\element\Speciality\v_SpecialItem29.tga		
33630 Data\Icon\element\Speciality\v_SpecialItem30.tga		
33631 Data\Icon\element\Speciality\v_SpecialItem31.tga		
33632 Data\Icon\element\Speciality\v_SpecialItem32.tga		
33633 Data\Icon\element\Speciality\v_SpecialItem33.tga		
33634 Data\Icon\element\Speciality\v_SpecialItem34.tga		
33635 Data\Icon\element\Speciality\v_SpecialItem35.tga		
33701 Data\Icon\element\Guild\v_Guild1.tga		
33702 Data\Icon\element\Guild\v_Guild2.tga		
33703 Data\Icon\element\Guild\v_Guild3.tga		
33704 Data\Icon\element\Guild\v_Guild4.tga		
33705 Data\Icon\element\Guild\v_Guild5.tga		
33706 Data\Icon\element\Guild\v_Guild6.tga		
33707 Data\Icon\element\Guild\v_Guild7.tga		
33708 Data\Icon\element\Guild\v_Guild8.tga		
33709 Data\Icon\element\Guild\v_Guild9.tga		
33710 Data\Icon\element\Guild\v_Guild10.tga		
33711 Data\Icon\element\Guild\v_Guild11.tga		
33712 Data\Icon\element\Guild\v_Guild12.tga		
33713 Data\Icon\element\Guild\v_Guild13.tga		
33714 Data\Icon\element\Guild\v_Guild14.tga		
33715 Data\Icon\element\Guild\v_Guild15.tga		
33716 Data\Icon\element\Guild\v_Guild16.tga		
33717 Data\Icon\element\Guild\v_Guild17.tga		
33718 Data\Icon\element\Guild\v_Guild18.tga		
33719 Data\Icon\element\Guild\v_Guild19.tga		
33720 Data\Icon\element\Guild\v_Guild20.tga		
33721 Data\Icon\element\Guild\v_Guild21.tga		
33722 Data\Icon\element\Guild\v_Guild22.tga		
33723 Data\Icon\element\Guild\v_Guild23.tga		
33724 Data\Icon\element\Guild\v_Guild24.tga		
33725 Data\Icon\element\Guild\v_Guildcoin2.tga		
33726 Data\Icon\element\Guild\v_Guildcoin3.tga		
33727 Data\Icon\element\Guild\Berserker_symbol.tga		
33728 Data\Icon\element\Guild\Dragon_symbol.tga		
33729 Data\Icon\element\Guild\Valkyrie_symbol.tga		
33730 Data\Icon\element\Guild\Magician_symbol.tga		
33731 Data\Icon\element\Guild\Shadow_symbol.tga		
33732 Data\Icon\element\Guild\Mystic_symbol.tga		
33733 Data\Icon\element\Guild\Helroid_symbol.tga		
33801 Data\Icon\element\AC\v_AC1.tga		
33802 Data\Icon\element\AC\v_AC2.tga		
33803 Data\Icon\element\AC\v_AC3.tga		
33804 Data\Icon\element\AC\v_AC4.tga		
33805 Data\Icon\element\AC\v_AC5.tga		
33806 Data\Icon\element\AC\v_AC6.tga		
33807 Data\Icon\element\AC\v_AC7.tga		
33808 Data\Icon\element\AC\v_AC8.tga		
33809 Data\Icon\element\AC\v_AC9.tga		
33810 Data\Icon\element\AC\v_AC10.tga		
33811 Data\Icon\element\AC\v_AC11.tga		
33812 Data\Icon\element\AC\v_AC12.tga		
33813 Data\Icon\element\AC\v_AC13.tga		
33814 Data\Icon\element\AC\v_AC14.tga		
33815 Data\Icon\element\AC\v_AC15.tga		
33816 Data\Icon\element\AC\v_AC16.tga		
33817 Data\Icon\element\AC\v_AC17.tga		
33818 Data\Icon\element\AC\v_AC18.tga		
33819 Data\Icon\element\AC\v_AC19.tga		
33820 Data\Icon\element\AC\v_AC20.tga		
33821 Data\Icon\element\AC\v_AC21.tga		
33822 Data\Icon\element\AC\v_AC22.tga		
33823 Data\Icon\element\AC\v_AC23.tga		
33824 Data\Icon\element\AC\v_AC24.tga		
33825 Data\Icon\element\AC\v_AC25.tga		
33826 Data\Icon\element\AC\v_AC26.tga		
33827 Data\Icon\element\AC\v_AC27.tga		
33828 Data\Icon\element\AC\v_AC28.tga		
33829 Data\Icon\element\AC\v_AC29.tga		
33830 Data\Icon\element\AC\v_AC30.tga		
33831 Data\Icon\element\AC\v_AC31.tga		
33832 Data\Icon\element\AC\v_AC32.tga		
33833 Data\Icon\element\AC\v_AC33.tga		
33834 Data\Icon\element\AC\v_AC34.tga		
33835 Data\Icon\element\AC\v_AC35.tga		
33836 Data\Icon\element\AC\v_AC36.tga		
33837 Data\Icon\element\AC\v_AC37.tga		
33838 Data\Icon\element\AC\v_AC38.tga		
33839 Data\Icon\element\AC\v_AC39.tga		
33840 Data\Icon\element\AC\v_AC40.tga		
33900 Data\Icon\element\AC\v_AC100.tga		
33901 Data\Icon\element\AC\v_AC101.tga		
33902 Data\Icon\element\AC\v_AC102.tga		
33903 Data\Icon\element\AC\v_AC103.tga		
33904 Data\Icon\element\AC\v_AC104.tga		
33905 Data\Icon\element\AC\v_AC105.tga		
33906 Data\Icon\element\AC\v_AC106.tga		
33907 Data\Icon\element\AC\v_AC107.tga		
33908 Data\Icon\element\AC\v_AC108.tga		
33909 Data\Icon\element\AC\v_AC109.tga		
33910 Data\Icon\element\AC\v_AC110.tga		
33911 Data\Icon\element\AC\v_AC111.tga		
33912 Data\Icon\element\AC\v_AC112.tga		
33913 Data\Icon\element\AC\v_AC113.tga		
33914 Data\Icon\element\AC\v_AC114.tga		
33915 Data\Icon\element\AC\v_AC115.tga		
33916 Data\Icon\element\AC\v_AC116.tga		
33917 Data\Icon\element\AC\v_AC117.tga		
33918 Data\Icon\element\AC\v_AC118.tga		
33919 Data\Icon\element\AC\v_AC119.tga		
33920 Data\Icon\element\AC\v_AC120.tga		
33921 Data\Icon\element\AC\v_AC121.tga		
33922 Data\Icon\element\AC\v_AC122.tga		
33923 Data\Icon\element\AC\v_AC123.tga		
33924 Data\Icon\element\AC\v_AC124.tga		
33925 Data\Icon\element\AC\v_AC125.tga		
33926 Data\Icon\element\AC\v_AC126.tga		
33927 Data\Icon\element\AC\v_AC127.tga		
33928 Data\Icon\element\AC\v_AC128.tga		
33929 Data\Icon\element\AC\v_AC129.tga		
33930 Data\Icon\element\AC\v_AC130.tga		
33931 Data\Icon\element\AC\v_AC131.tga		
33932 Data\Icon\element\AC\v_AC132.tga		
33933 Data\Icon\element\AC\v_AC133.tga		
33934 Data\Icon\element\AC\v_AC134.tga		
33935 Data\Icon\element\AC\v_AC135.tga		
33936 Data\Icon\element\AC\v_AC136.tga		
33937 Data\Icon\element\AC\v_AC137.tga		
33938 Data\Icon\element\AC\v_AC138.tga		
33939 Data\Icon\element\AC\v_AC139.tga		
33940 Data\Icon\element\AC\v_AC140.tga		
33941 Data\Icon\element\AC\v_AC141.tga		
33942 Data\Icon\element\AC\v_AC142.tga		
33943 Data\Icon\element\AC\v_AC143.tga		
33944 Data\Icon\element\AC\v_AC144.tga		
33945 Data\Icon\element\AC\v_AC145.tga		
33946 Data\Icon\element\AC\v_AC146.tga		
33947 Data\Icon\element\AC\v_AC147.tga		
33948 Data\Icon\element\AC\v_AC148.tga		
33949 Data\Icon\element\AC\v_AC149.tga		
33950 Data\Icon\element\AC\v_AC150.tga		
33951 Data\Icon\element\AC\v_AC151.tga		
33952 Data\Icon\element\AC\v_AC152.tga		
33953 Data\Icon\element\AC\v_AC153.tga		
33954 Data\Icon\Feneci\Fenec01.tga		
33955 Data\Icon\Feneci\Fenec02.tga		
33956 Data\Icon\Feneci\Fenec03.tga		
33957 Data\Icon\Feneci\Fenec04.tga		
33958 Data\Icon\Feneci\Fenec05.tga		
33959 Data\Icon\Feneci\Fenec06.tga		
33960 Data\Icon\Feneci\Fenec07.tga		
33961 Data\Icon\Feneci\Fenec08.tga		
33962 Data\Icon\Feneci\Fenec09.tga		
33963 Data\Icon\Feneci\Fenec10.tga		
33964 Data\Icon\Feneci\Fenec11.tga		
33965 Data\Icon\Feneci\Fenec12.tga		
33966 Data\Icon\element\AC\v_AC154.tga		
33967 Data\Icon\element\AC\v_AC155.tga		
33968 Data\Icon\element\AC\v_AC156.tga		
33969 Data\Icon\element\AC\v_AC157.tga		
33970 Data\Icon\element\AC\v_AC158.tga		
33971 Data\Icon\element\AC\v_AC159.tga		
33972 Data\Icon\element\AC\v_AC160.tga		
33973 Data\Icon\element\AC\v_AC161.tga		
33974 Data\Icon\element\AC\v_AC162.tga		
33975 Data\Icon\element\AC\v_AC163.tga		
33976 Data\Icon\element\AC\v_AC164.tga		
33977 Data\Icon\element\AC\v_AC165.tga		
33978 Data\Icon\element\AC\v_AC166.tga		
33979 Data\Icon\element\AC\v_AC167.tga		
33980 Data\Icon\element\AC\v_AC168.tga		
33981 Data\Icon\element\AC\v_AC169.tga		
33982 Data\Icon\element\AC\v_AC170.tga		
33983 Data\Icon\element\AC\v_AC171.tga		
33984 Data\Icon\element\AC\v_AC172.tga		
33985 Data\Icon\element\AC\v_AC173.tga		
33986 Data\Icon\element\AC\v_AC174.tga		
33987 Data\Icon\element\AC\v_AC175.tga		
33988 Data\Icon\element\AC\v_AC176.tga		
33989 Data\Icon\element\AC\v_AC177.tga		
33990 Data\Icon\element\Events\Seal_moon.tga		
33991 Data\Icon\element\Events\Dead_man_crystal.tga		
33992 Data\Icon\element\Events\Dead_man_soul.tga		
33993 Data\Icon\element\Events\Soul_crystal.tga		
33994 Data\Icon\element\Events\Soul_fragment.tga		
33995 Data\Icon\element\Events\Seal_sun.tga		
33996 Data\Icon\element\Etc\Outrageous_Heart.tga		
33997 Data\Icon\element\Etc\Scream_In_Pain.tga		
33998 Data\Icon\element\Etc\Dryness_Tears.tga		
33999 Data\Icon\element\Etc\Black_Feather.tga		
34000 Data\Icon\element\Etc\Hellfires_Stain.tga		
34001 Data\Icon\element\Etc\free_gift1.tga		
34002 Data\Icon\element\Etc\free_gift2.tga		
34003 Data\Icon\element\Etc\free_gift3.tga		
34004 Data\Icon\element\Etc\free_gift4.tga		
34005 Data\Icon\element\Etc\free_gift5.tga		
34006 Data\Icon\element\Etc\free_gift6.tga		
34009 Data\Icon\element\Etc\victory_gift1.tga		
34010 Data\Icon\element\Etc\victory_gift2.tga		
34011 Data\Icon\element\Etc\victory_gift3.tga		
34012 Data\Icon\element\Etc\victory_gift4.tga		
34013 Data\Icon\element\Etc\victory_gift5.tga		
34014 Data\Icon\element\Etc\victory_gift6.tga		
34015 Data\Icon\element\Etc\ticket1.tga		
34016 Data\Icon\element\Etc\ticket2.tga		
34017 Data\Icon\element\Etc\ticket3.tga		
34018 Data\Icon\element\Etc\ticket4.tga		
34019 Data\Icon\element\Etc\ticket5.tga		
34020 Data\Icon\element\Etc\ticket6.tga		
34021 Data\Icon\element\Etc\blue_jade.tga		
34022 Data\Icon\element\Etc\red_jade.tga		
34023 Data\Icon\element\Etc\flame_powder.tga		
34024 Data\Icon\element\Etc\holy_water.tga		
34025 Data\Icon\element\Etc\Magic_stone.tga		
34026 Data\Icon\element\Etc\light_amulet.tga		
34027 Data\Icon\element\Etc\light_dagger.tga		
34028 Data\Icon\element\Etc\BelialTemple_mixture_1.tga		
34029 Data\Icon\element\Etc\BelialTemple_mixture_2.tga		
34030 Data\Icon\element\Etc\BelialTemple_mixture_3.tga		
34031 Data\Icon\element\Etc\BelialTemple_mixture_4.tga		
34032 Data\Icon\element\Etc\BelialTemple_mixture_5.tga		
34033 Data\Icon\element\Etc\BelialTemple_mixture_6.tga		
34034 Data\Icon\element\Etc\BelialTemple_mixture_7.tga		
34035 Data\Icon\element\Etc\BelialTemple_mixture_8.tga		
34036 Data\Icon\element\Etc\BelialTemple_mixture_9.tga		
34037 Data\Icon\element\Etc\BelialTemple_mixture_10.tga		
34038 Data\Icon\element\Etc\BelialTemple_mixture_11.tga		
34039 Data\Icon\element\Etc\BelialTemple_mixture_12.tga		
34040 Data\Icon\element\Etc\BelialTemple_mixture_13.tga		
34041 Data\Icon\element\Etc\BelialTemple_mixture_14.tga		
34042 Data\Icon\element\Etc\BelialTemple_mixture_15.tga		
34043 Data\Icon\element\potion\Potion_Exp.tga		
34044 Data\Icon\element\Etc\Shadow_elite_material1.tga		
34045 Data\Icon\element\Etc\Shadow_elite_material2.tga		
34046 Data\Icon\element\Etc\Roshuels_Compass_Part.tga		
34047 Data\Icon\element\Etc\Roshuels_Compass.tga		
34048 Data\Icon\element\Etc\SoulBound_Items.tga		
34049 Data\Icon\element\AC\v_AC178.tga		
34050 Data\Icon\element\AC\v_AC179.tga		
34051 Data\Icon\element\mat_Enchant\v_Photon1.tga		
34052 Data\Icon\element\mat_Enchant\v_Photon2.tga		
34053 Data\Icon\element\mat_Enchant\v_Photon3.tga		
34054 Data\Icon\element\Etc\Lottery_Ticket.tga		
34055 Data\Icon\element\AC\v_AC180.tga		
34056 Data\Icon\element\AC\v_AC181.tga		
34057 Data\Icon\element\AC\v_AC182.tga		
34058 Data\Icon\element\AC\v_AC183.tga		
34059 Data\Icon\element\AC\v_AC184.tga		
34060 Data\Icon\element\AC\v_AC185.tga		
34061 Data\Icon\element\AC\v_AC186.tga		
34062 Data\Icon\element\AC\v_AC187.tga		
34063 Data\Icon\element\AC\v_AC188.tga		
34064 Data\Icon\element\AC\v_AC189.tga		
34065 Data\Icon\element\AC\v_AC190.tga		
34066 Data\Icon\element\AC\v_AC191.tga		
34067 Data\Icon\element\AC\v_AC192.tga		
34068 Data\Icon\element\AC\v_AC193.tga		
34069 Data\Icon\element\AC\v_AC194.tga		
34070 Data\Icon\element\AC\v_AC195.tga		
34071 Data\Icon\element\AC\v_AC196.tga		
34072 Data\Icon\element\AC\v_AC197.tga		
34073 Data\Icon\element\Etc\DivItems_Frame.tga		
34074 Data\Icon\element\Etc\Bronze_Coin.tga		
34075 Data\Icon\element\Etc\Silver_Coin.tga		
34076 Data\Icon\element\Etc\Silver_Box.tga		
34077 Data\Icon\element\Etc\Golden_box.tga		
34078 Data\Icon\element\Etc\Broken_Weapon.tga		
34079 Data\Icon\element\Etc\Broken_Armor.tga		
34080 Data\Icon\element\Etc\Broken_Accessory.tga		
34081 Data\Icon\element\Etc\Bronze_Box.tga		
34082 Data\Icon\element\Etc\BelialTemple_mixture_16.tga		
34083 Data\Icon\element\Etc\Charm_Stone.tga		
34084 Data\Icon\element\Etc\Initialization_Stone.tga		
34085 Data\Icon\element\AC\v_AC198.tga		
34086 Data\Icon\element\AC\v_AC199.tga		
34087 Data\Icon\element\AC\v_AC200.tga		
34088 Data\Icon\element\AC\v_AC201.tga		
34089 Data\Icon\element\AC\v_AC202.tga		
34090 Data\Icon\element\AC\v_AC203.tga		
34091 Data\Icon\element\AC\v_AC204.tga		
34092 Data\Icon\element\AC\v_AC205.tga		
34093 Data\Icon\element\AC\v_AC206.tga		
34094 Data\Icon\element\AC\v_AC207.tga		
34095 Data\Icon\element\AC\v_AC208.tga		
34096 Data\Icon\element\AC\v_AC209.tga		
34097 Data\Icon\element\AC\v_AC210.tga		
34098 Data\Icon\element\AC\v_AC211.tga		
34099 Data\Icon\element\Etc\Nebels_Jade.tga		
34100 Data\Icon\element\Etc\Starlight_Box.tga		
34101 Data\Icon\element\Etc\Moonlight_box.tga		
34102 Data\Icon\element\Etc\Elite2_Resource_BER.tga		
34103 Data\Icon\element\Etc\Elite2_Resource_DRA.tga		
34104 Data\Icon\element\Etc\Elite2_Resource_VAL.tga		
34105 Data\Icon\element\Etc\Elite2_Resource_ELE.tga		
34106 Data\Icon\element\Etc\Elite2_Resource_SHA.tga		
34107 Data\Icon\element\Etc\Elite2_Resource_ALL1.tga		
34108 Data\Icon\element\Etc\Elite2_Resource_ALL2.tga		
34109 Data\Icon\element\AC\v_AC212.tga		
34110 Data\Icon\element\AC\v_AC213.tga		
34111 Data\Icon\element\Etc\Random_potion.tga		
34112 Data\Icon\element\Etc\Random_gem.tga		
34113 Data\Icon\Commercial\Package_A.tga		
34114 Data\Icon\Commercial\Package_B.tga		
34115 Data\Icon\element\Etc\Cogwheel.tga		
34116 Data\Icon\element\Etc\Screw.tga		
34117 Data\Icon\element\Etc\Key_A1.tga		
34118 Data\Icon\element\Etc\Key_A2.tga		
34119 Data\Icon\element\Etc\Key_B1.tga		
34120 Data\Icon\element\Etc\Key_B2.tga		
34121 Data\Icon\element\Etc\Wenzel_Ball.tga		
34122 Data\Icon\element\Etc\Taronga_Ball.tga		
34123 Data\Icon\element\AC\v_AC214.tga		
34124 Data\Icon\element\AC\v_AC215.tga		
34125 Data\Icon\element\AC\v_AC216.tga		
34126 Data\Icon\element\AC\v_AC217.tga		
34127 Data\Icon\element\AC\v_AC218.tga		
34128 Data\Icon\element\AC\v_AC219.tga		
34129 Data\Icon\element\AC\v_AC220.tga		
34130 Data\Icon\element\AC\v_AC221.tga		
34131 Data\Icon\element\AC\v_AC222.tga		
34132 Data\Icon\element\AC\v_AC223.tga		
34133 Data\Icon\element\AC\v_AC224.tga		
34134 Data\Icon\Commercial\Small_egg.tga		
34135 Data\Icon\Commercial\Big_egg.tga		
34136 Data\Icon\element\Etc\Etheria.tga		
34137 Data\Icon\element\Etc\Etheria_Pet.tga		
34138 Data\Icon\element\Etc\Educe_Etheria.tga		
34139 Data\Icon\Commercial\berbox.tga		
34140 Data\Icon\Commercial\drabox.tga		
34141 Data\Icon\Commercial\shabox.tga		
34142 Data\Icon\Commercial\valbox.tga		
34143 Data\Icon\Commercial\elebox.tga		
//저주받은탑(32751~33000)		
32751 Data\Icon\element\The_Cursed_Tower\IT01.tga		
32752 Data\Icon\element\The_Cursed_Tower\IT02.tga		
32753 Data\Icon\element\The_Cursed_Tower\IT03.tga		
32754 Data\Icon\element\The_Cursed_Tower\IT04.tga		
32755 Data\Icon\element\The_Cursed_Tower\IT05.tga		
32756 Data\Icon\element\The_Cursed_Tower\IT06.tga		
32757 Data\Icon\element\The_Cursed_Tower\IT07.tga		
32758 Data\Icon\element\The_Cursed_Tower\IT08.tga		
32759 Data\Icon\element\The_Cursed_Tower\IT09.tga		
32760 Data\Icon\element\The_Cursed_Tower\IT10.tga		
32761 Data\Icon\element\The_Cursed_Tower\IT11.tga		
32762 Data\Icon\element\The_Cursed_Tower\IT12.tga		
32763 Data\Icon\element\The_Cursed_Tower\IT13.tga		
32764 Data\Icon\element\The_Cursed_Tower\IT14.tga		
32765 Data\Icon\element\The_Cursed_Tower\IT15.tga		
32766 Data\Icon\element\The_Cursed_Tower\IT16.tga		
32767 Data\Icon\element\The_Cursed_Tower\IT17.tga		
32768 Data\Icon\element\The_Cursed_Tower\IT18.tga		
32769 Data\Icon\element\The_Cursed_Tower\IT19.tga		
32770 Data\Icon\element\The_Cursed_Tower\IT20.tga		
32771 Data\Icon\element\The_Cursed_Tower\IT21.tga		
32772 Data\Icon\element\The_Cursed_Tower\IT22.tga		
32773 Data\Icon\element\The_Cursed_Tower\IT23.tga		
32774 Data\Icon\element\The_Cursed_Tower\IT24.tga		
32775 Data\Icon\element\The_Cursed_Tower\IT25.tga		
32776 Data\Icon\element\The_Cursed_Tower\IT26.tga		
32777 Data\Icon\element\The_Cursed_Tower\IT27.tga		
//에테르 방출장치(32900~32903)		
32900 Data\Icon\element\Socketitem\Ether_Send_Device.tga		
32901 Data\Icon\element\Socketitem\Metal_Bullet.tga		
32902 Data\Icon\element\Socketitem\Ether_Bullet.tga		
32903 Data\Icon\element\Socketitem\Magic_Bullet.tga		
//특수액세서리아이콘(14001~14100)		
14001 Data\Icon\Armor\Berserker\S001\w_ber_special01.tga		
14002 Data\Icon\Armor\Dragon\S001\w_dra_special01.tga		
14003 Data\Icon\Armor\Shadow\S001\w_sha_special01.tga		
14004 Data\Icon\Armor\Valkyrie\S001\w_val_special01.tga		
14005 Data\Icon\Armor\Magician\S001\w_ele_special01.tga		
14006 Data\Icon\Indulgentia\Indul01.tga		
